korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
비행기,bihaenggi,Flugzeug,A2,Nomen,비행기가 곧 도착해요.,Das Flugzeug kommt gleich an.,Verkehr,a2_transport,1,false,airplane,Noun,The plane is arriving soon.,vocab_a2_0016
호텔,hotel,Hotel,A2,Nomen,이번 호텔 진짜 좋았어요.,Das Hotel war diesmal richtig gut.,Reise,a2_health_misc_1,5,false,hotel,Noun,The hotel this time was really nice.,vocab_a2_0017
음악,eumak,Musik,A2,Nomen,요즘 이 음악 자주 들어요.,Diese Musik höre ich zurzeit oft.,Freizeit,a2_health_misc_1,6,false,music,Noun,I've been listening to this music a lot lately.,vocab_a2_0018
영화,yeonghwa,Film,A2,Nomen,주말에 영화 한 편 봤어요.,Am Wochenende habe ich einen Film gesehen.,Freizeit,a2_health_misc_1,7,false,movie / film,Noun,I watched a movie over the weekend.,vocab_a2_0019
시험,siheom,Prüfung / Test,A2,Nomen,다음 주에 시험이 있어서 걱정이에요.,"Ich mache mir Sorgen, weil ich nächste Woche eine Prüfung habe.",Bildung,a2_education,1,false,exam / test,Noun,I'm worried because I have an exam next week.,vocab_a2_0020
숙제,sukje,Hausaufgaben,A2,Nomen,숙제 다 했어요?,Hast du deine Hausaufgaben schon gemacht?,Bildung,a2_education,2,false,homework,Noun,Did you finish your homework?,vocab_a2_0021
성적,seongjeok,Noten / Ergebnis,A2,Nomen,이번엔 성적이 좀 올랐어요.,Diesmal sind meine Noten etwas besser geworden.,Bildung,a2_education,3,false,grades / results,Noun,My grades went up a bit this time.,vocab_a2_0022
휴가,hyuga,Urlaub / Freizeit,A2,Nomen,다음 주부터 휴가예요.,Ab nächster Woche habe ich Urlaub.,Beruf,a2_work,3,false,vacation / time off,Noun,I'm on vacation starting next week.,vocab_a2_0023
회의,hoeui,Meeting / Besprechung,A2,Nomen,지금 회의 중이에요.,Ich bin gerade in einem Meeting.,Beruf,a2_work,4,false,meeting,Noun,I'm in a meeting right now.,vocab_a2_0024
택시,taeksi,Taxi,A2,Nomen,여기서 택시 잡기 힘들어요.,"Hier ist es schwer, ein Taxi zu bekommen.",Verkehr,a2_transport,2,false,taxi,Noun,It's hard to catch a taxi here.,vocab_a2_0025
기차,gicha,Zug / Bahn,A2,Nomen,기차 시간에 늦었어요.,Ich war zu spät für den Zug.,Verkehr,a2_transport,3,false,train,Noun,I was late for the train.,vocab_a2_0026
자전거,jajeongeo,Fahrrad,A2,Nomen,요즘 자전거로 출근해요.,Zurzeit fahre ich mit dem Fahrrad zur Arbeit.,Verkehr,a2_transport,4,false,bicycle,Noun,These days I ride my bike to work.,vocab_a2_0027
전화,jeonhwa,Telefon / Anruf,A2,Nomen,아까 부재중 전화 왔어요.,Vorhin gab es einen verpassten Anruf.,Kommunikation,a2_health_misc_1,8,true,phone / call,Noun,There was a missed call earlier.,vocab_a2_0028
문자,munja,Nachricht (SMS),A2,Nomen,답장 문자 못 봤어요?,Hast du meine Antwort nicht gesehen?,Kommunikation,a2_health_misc_1,9,true,text message,Noun,Didn't you see my reply text?,vocab_a2_0029
인터넷,inteonet,Internet,A2,Nomen,여기 인터넷 좀 느리네요.,Das Internet hier ist etwas langsam.,Technologie,a2_health_misc_2,1,false,internet,Noun,The internet here is a bit slow.,vocab_a2_0030
컴퓨터,keompyuteo,Computer,A2,Nomen,컴퓨터가 갑자기 꺼졌어요.,Der Computer ist plötzlich ausgegangen.,Technologie,a2_health_misc_2,2,false,computer,Noun,The computer suddenly shut off.,vocab_a2_0031
지갑,jigap,Geldbörse / Portemonnaie,A2,Nomen,"아, 지갑을 집에 두고 왔어요.","Ach, ich habe meine Geldbörse zu Hause gelassen.",Alltag,a2_daily_1,2,false,wallet / purse,Noun,"Oh no, I left my wallet at home.",vocab_a2_0032
열쇠,yeolsoe,Schlüssel,A2,Nomen,열쇠를 잃어버렸어요.,Ich habe den Schlüssel verloren.,Alltag,a2_daily_1,3,false,key,Noun,I lost the key.,vocab_a2_0033
우산,usan,Regenschirm,A2,Nomen,우산 안 가져왔는데 어떡해요?,"Ich habe keinen Regenschirm dabei, was soll ich machen?",Wetter,a2_weather,7,false,umbrella,Noun,"I didn't bring an umbrella, what should I do?",vocab_a2_0034
얼마,eolma,wie viel (Geld),A2,Ausdruck,이거 다 해서 얼마예요?,Wie viel kostet das alles zusammen?,Einkaufen,a2_shopping_1,2,false,how much (money),Expression,How much is all of this together?,vocab_a2_0035
할인,halin,Rabatt / Ermäßigung,A2,Nomen,학생 할인 되나요?,Gibt es Studentenrabatt?,Einkaufen,a2_shopping_1,3,false,discount,Noun,Is there a student discount?,vocab_a2_0036
영수증,yeongsujeung,Quittung / Kassenbon,A2,Nomen,영수증 좀 주시겠어요?,Könnten Sie mir bitte die Quittung geben?,Einkaufen,a2_shopping_1,4,false,receipt,Noun,"Could I get the receipt, please?",vocab_a2_0037
카드,kadeu,Kreditkarte / Karte,A2,Nomen,카드로 결제할게요.,Ich zahle mit Karte.,Einkaufen,a2_shopping_1,5,false,card / credit card,Noun,I'll pay by card.,vocab_a2_0038
공부하다,gongbuhada,lernen / studieren,A2,Verb,요즘 한국어를 공부하고 있어요.,Zurzeit lerne ich Koreanisch.,Bildung,a2_education,4,false,to study / to learn,Verb,I'm studying Korean these days.,vocab_a2_0039
운동하다,undonghada,Sport machen,A2,Verb,요즘 매일 운동하려고 해요.,"Zurzeit versuche ich, jeden Tag Sport zu machen.",Sport,a2_health_misc_2,3,false,to exercise,Verb,Lately I've been trying to exercise every day.,vocab_a2_0040
여행하다,yeohaenghada,reisen,A2,Verb,여름에 유럽을 여행하고 싶어요.,Im Sommer möchte ich durch Europa reisen.,Reise,a2_health_misc_2,4,false,to travel,Verb,I want to travel around Europe in the summer.,vocab_a2_0041
요리하다,yorihada,kochen,A2,Verb,저는 주말에 요리하는 걸 좋아해요.,Ich koche am Wochenende gern.,Essen & Trinken,a2_food_1,2,false,to cook,Verb,I like cooking on weekends.,vocab_a2_0042
전화하다,jeonhwahada,anrufen,A2,Verb,이따 다시 전화할게요.,Ich ruf dich später noch mal an.,Kommunikation,a2_health_misc_2,5,false,to call (on the phone),Verb,I'll call you back later.,vocab_a2_0043
도착하다,dochakhada,ankommen,A2,Verb,지금 막 도착했어요.,Ich bin gerade angekommen.,Bewegung,a2_transport,5,false,to arrive,Verb,I just arrived.,vocab_a2_0044
쉬다,swida,sich ausruhen,A2,Verb,오늘은 그냥 집에서 쉴래요.,Heute möchte ich mich einfach zu Hause ausruhen.,Alltag,a2_daily_1,4,false,to rest,Verb,Today I just want to rest at home.,vocab_a2_0045
기억하다,gieokada,sich erinnern,A2,Verb,이름이 기억이 안 나요.,Ich kann mich nicht an den Namen erinnern.,Alltag,a2_daily_1,5,false,to remember,Verb,I can't remember the name.,vocab_a2_0046
이해하다,ihaehada,verstehen,A2,Verb,무슨 말인지 이해했어요.,"Ich hab verstanden, was du meinst.",Bildung,a2_education,5,false,to understand,Verb,I understood what you meant.,vocab_a2_0047
배우다,baeuda,lernen / etwas Neues erlernen,A2,Verb,요즘 기타를 배우고 있어요.,Zurzeit lerne ich Gitarre.,Bildung,a2_education,6,true,to learn (something new),Verb,I'm learning guitar these days.,vocab_a2_0048
가르치다,gareuchida,lehren / unterrichten,A2,Verb,저희 언니가 영어를 가르쳐요.,Meine ältere Schwester unterrichtet Englisch.,Bildung,a2_education,7,true,to teach,Verb,My older sister teaches English.,vocab_a2_0049
찾다,chatda,suchen / finden,A2,Verb,지금 열쇠를 찾고 있어요.,Ich suche gerade den Schlüssel.,Alltag,a2_daily_1,6,false,to look for / to find,Verb,I'm looking for the key right now.,vocab_a2_0050
만들다,mandeulda,machen / herstellen,A2,Verb,친구 생일에 케이크를 만들었어요.,Ich habe zum Geburtstag meines Freundes einen Kuchen gemacht.,Alltag,a2_daily_1,7,true,to make,Verb,I made a cake for my friend's birthday.,vocab_a2_0051
예약하다,yeyakhada,reservieren / buchen,A2,Verb,저녁 7시로 예약했어요.,Ich habe für 19 Uhr reserviert.,Reise,a2_health_misc_2,6,false,to reserve / to book,Verb,I made a reservation for 7 p.m.,vocab_a2_0052
보내다,bonaeda,schicken / senden,A2,Verb,방금 사진 보냈어요.,Ich habe gerade das Foto geschickt.,Kommunikation,a2_health_misc_2,7,false,to send,Verb,I just sent the photo.,vocab_a2_0053
잃어버리다,ireobeorida,verlieren,A2,Verb,지갑을 잃어버려서 큰일 났어요.,"Ich habe meine Geldbörse verloren, jetzt habe ich ein großes Problem.",Alltag,a2_daily_1,8,true,to lose,Verb,"I lost my wallet, and now I'm in big trouble.",vocab_a2_0054
바꾸다,bakkuda,wechseln / ändern / tauschen,A2,Verb,이거 다른 걸로 바꿀 수 있어요?,Kann ich das gegen etwas anderes umtauschen?,Alltag,a2_daily_2,1,false,to change / to swap,Verb,Can I exchange this for something else?,vocab_a2_0055
걷다,geotda,zu Fuß gehen / laufen,A2,Verb,회사까지 30분 걸어요.,Bis zur Firma laufe ich 30 Minuten.,Bewegung,a2_transport,6,false,to walk,Verb,I walk 30 minutes to work.,vocab_a2_0056
걱정하다,geokjeonghada,sich sorgen / besorgt sein,A2,Verb,너무 걱정하지 마세요.,Machen Sie sich nicht zu viele Sorgen.,Gefühle,a2_feelings_1,1,false,to worry,Verb,Don't worry too much.,vocab_a2_0057
계산하다,gyesanhada,bezahlen / abrechnen,A2,Verb,여기 계산 좀 부탁드려요.,"Die Rechnung, bitte!",Einkaufen,a2_shopping_1,6,true,to pay / to calculate,Verb,"Could we get the check, please?",vocab_a2_0058
덥다,deopda,heiß (sein),A2,Adjektiv,오늘 진짜 덥네요.,Heute ist es echt heiß.,Wetter,a2_weather,8,true,to be hot (weather),Adjective,It's really hot today.,vocab_a2_0059
춥다,chupda,kalt (sein),A2,Adjektiv,밖에 날씨가 많이 추워요.,Draußen ist es sehr kalt.,Wetter,a2_weather,9,true,to be cold (weather),Adjective,It's very cold outside.,vocab_a2_0060
바쁘다,bappeuda,beschäftigt (sein),A2,Adjektiv,요즘 회사 일 때문에 좀 바빠요.,Zurzeit bin ich wegen der Arbeit ziemlich beschäftigt.,Alltag,a2_daily_2,2,false,to be busy,Adjective,I'm pretty busy with work these days.,vocab_a2_0061
피곤하다,pigonhada,müde (sein),A2,Adjektiv,오늘따라 좀 피곤하네요.,Heute bin ich irgendwie etwas müde.,Gefühle,a2_feelings_1,2,false,to be tired,Adjective,For some reason I'm a bit tired today.,vocab_a2_0062
행복하다,haengbokhada,glücklich (sein),A2,Adjektiv,요즘 진짜 행복해요.,Zurzeit bin ich richtig glücklich.,Gefühle,a2_feelings_1,3,false,to be happy,Adjective,I'm really happy these days.,vocab_a2_0063
슬프다,seulpeuda,traurig (sein),A2,Adjektiv,그 얘기 들으니까 슬퍼요.,"Wenn ich das höre, werde ich traurig.",Gefühle,a2_feelings_1,4,false,to be sad,Adjective,Hearing that makes me sad.,vocab_a2_0064
예쁘다,yeppeuda,hübsch / schön (sein),A2,Adjektiv,이 옷 진짜 예뻐요.,Dieses Outfit ist echt hübsch.,Beschreibung,a2_descriptions_1,1,false,to be pretty,Adjective,This outfit is really pretty.,vocab_a2_0065
재미있다,jaemiitda,interessant / lustig (sein),A2,Adjektiv,그 드라마 진짜 재미있어요.,Diese Serie ist wirklich unterhaltsam.,Beschreibung,a2_descriptions_1,2,false,to be interesting / fun,Adjective,That drama is really fun.,vocab_a2_0066
무섭다,museobda,Angst einflößend / beängstigend,A2,Adjektiv,그 영화 좀 무서웠어요.,Der Film war ziemlich gruselig.,Gefühle,a2_feelings_1,5,false,to be scary,Adjective,That movie was pretty scary.,vocab_a2_0067
건강하다,geonganghada,gesund sein,A2,Adjektiv,부모님이 건강하셨으면 좋겠어요.,"Ich wünsche mir, dass meine Eltern gesund bleiben.",Gesundheit,a2_health_misc_2,8,true,to be healthy,Adjective,I hope my parents stay healthy.,vocab_a2_0068
아프다,apeuda,krank sein / schmerzen,A2,Adjektiv,아침부터 배가 너무 아파요.,Seit heute Morgen tut mir der Bauch sehr weh.,Gesundheit,a2_health_misc_2,9,true,to be sick / to hurt,Adjective,My stomach has been hurting badly since this morning.,vocab_a2_0069
빠르다,ppareuda,schnell sein,A2,Adjektiv,택시가 지하철보다 빨라요.,Das Taxi ist schneller als die U-Bahn.,Beschreibung,a2_descriptions_1,3,false,to be fast,Adjective,A taxi is faster than the subway.,vocab_a2_0070
느리다,neurida,langsam sein,A2,Adjektiv,오늘따라 인터넷이 좀 느리네요.,Heute ist das Internet irgendwie langsam.,Beschreibung,a2_descriptions_1,4,false,to be slow,Adjective,The internet is somehow slow today.,vocab_a2_0071
무겁다,mugeopda,schwer sein,A2,Adjektiv,가방이 왜 이렇게 무거워요?,Warum ist die Tasche so schwer?,Beschreibung,a2_descriptions_1,5,false,to be heavy,Adjective,Why is this bag so heavy?,vocab_a2_0072
가볍다,gabyeopda,leicht sein,A2,Adjektiv,이 노트북 진짜 가벼워요.,Dieser Laptop ist echt leicht.,Beschreibung,a2_descriptions_1,6,false,to be light,Adjective,This laptop is really light.,vocab_a2_0073
넓다,neolda,breit / geräumig sein,A2,Adjektiv,새 집이 생각보다 넓어요.,"Die neue Wohnung ist geräumiger, als ich dachte.",Beschreibung,a2_descriptions_1,7,true,to be wide / spacious,Adjective,The new place is more spacious than I expected.,vocab_a2_0074
좁다,jobda,eng / schmal sein,A2,Adjektiv,여기 자리가 좀 좁네요.,Hier ist der Platz etwas eng.,Beschreibung,a2_descriptions_1,8,true,to be narrow / cramped,Adjective,The space here is a bit tight.,vocab_a2_0075
달다,dalda,süß sein,A2,Adjektiv,이 케이크 너무 달아요.,Dieser Kuchen ist zu süß.,Essen & Trinken,a2_food_1,3,false,to be sweet,Adjective,This cake is too sweet.,vocab_a2_0076
맵다,maepda,scharf sein,A2,Adjektiv,"아, 김치 진짜 맵네요.","Oh, das Kimchi ist echt scharf!",Essen & Trinken,a2_food_1,4,false,to be spicy,Adjective,"Wow, this kimchi is really spicy!",vocab_a2_0077
그립다,geuripda,vermissen / sich sehnen,A2,Adjektiv,요즘 고향이 많이 그리워요.,Zurzeit vermisse ich meine Heimat sehr.,Gefühle,a2_feelings_1,6,false,to miss / to long for,Adjective,I really miss my hometown these days.,vocab_a2_0078
외롭다,oeroepda,einsam sein,A2,Adjektiv,혼자 살면 가끔 외로울 때 있어요.,"Wenn man alleine wohnt, fühlt man sich manchmal einsam.",Gefühle,a2_feelings_1,7,true,to be lonely,Adjective,"When you live alone, you sometimes feel lonely.",vocab_a2_0079
정말,jeongmal,wirklich / tatsächlich,A2,Adverb,이거 정말 맛있네요.,Das ist wirklich lecker!,Alltag,a2_daily_2,3,false,really / truly,Adverb,It's really delicious!,vocab_a2_0080
너무,neomu,zu sehr / sehr,A2,Adverb,오늘 너무 덥지 않아요?,Ist es heute nicht zu heiß?,Alltag,a2_daily_2,4,false,too / very,Adverb,Isn't it too hot today?,vocab_a2_0081
조금,jogeum,ein bisschen / etwas,A2,Adverb,조금만 더 주세요.,Noch ein bisschen mehr bitte.,Alltag,a2_daily_2,5,false,a little / a bit,Adverb,"A little more, please.",vocab_a2_0082
많이,mani,viel / sehr,A2,Adverb,오늘 진짜 많이 먹었어요.,Heute habe ich echt viel gegessen.,Alltag,a2_daily_2,6,false,a lot / much,Adverb,I ate so much today.,vocab_a2_0083
혼자,honja,alleine,A2,Adverb,저 혼자 살고 있어요.,Ich wohne alleine.,Alltag,a2_daily_2,7,true,alone,Adverb,I live alone.,vocab_a2_0084
같이,gachi,zusammen / gemeinsam,A2,Adverb,우리 같이 갈까요?,Sollen wir zusammen gehen?,Alltag,a2_daily_2,8,true,together,Adverb,Shall we go together?,vocab_a2_0085
또,tto,auch / wieder / nochmal,A2,Adverb,저 사람 또 왔네요.,Diese Person ist ja schon wieder da.,Alltag,a2_daily_3,1,false,again / also,Adverb,That person is here again.,vocab_a2_0086
경험,gyeongheom,Erfahrung,B1,Nomen,그게 저한테는 정말 좋은 경험이었어요.,Das war für mich eine wirklich gute Erfahrung.,Alltag,b1_daily_1,1,false,experience,Noun,That was a really good experience for me.,vocab_b1_0001
문화,munhwa,Kultur,B1,Nomen,한국 문화가 정말 매력적이에요.,Die koreanische Kultur ist wirklich faszinierend.,Gesellschaft,b1_tech_society_1,1,false,culture,Noun,Korean culture is really fascinating.,vocab_b1_0002
사회,sahoe,Gesellschaft,B1,Nomen,요즘 사회 문제에 관심이 많아요.,Ich interessiere mich zurzeit sehr für gesellschaftliche Probleme.,Gesellschaft,b1_tech_society_1,2,false,society,Noun,I'm very interested in social issues these days.,vocab_b1_0003
환경,hwangyeong,Umwelt,B1,Nomen,환경 문제는 우리 모두의 책임이에요.,Umweltprobleme sind die Verantwortung von uns allen.,Umwelt,b1_health_education,1,false,environment,Noun,Environmental issues are everyone's responsibility.,vocab_b1_0004
관계,gwangye,Beziehung / Verhältnis,B1,Nomen,사람 관계가 제일 어려운 것 같아요.,Zwischenmenschliche Beziehungen sind wohl das Schwierigste.,Beziehungen,b1_emotions_relations_1,1,false,relationship,Noun,I think relationships with people are the hardest thing.,vocab_b1_0005
목표,mokpyo,Ziel / Vorhaben,B1,Nomen,올해 목표는 한국어 자격증 따는 거예요.,"Mein Ziel für dieses Jahr ist, das Koreanisch-Zertifikat zu machen.",Motivation,b1_emotions_relations_1,2,false,goal / objective,Noun,My goal this year is to get a Korean language certificate.,vocab_b1_0006
방법,bangbeop,Methode / Weg,B1,Nomen,혹시 더 좋은 방법 있으세요?,Haben Sie vielleicht eine bessere Methode?,Alltag,b1_daily_1,2,false,method / way,Noun,Do you happen to know a better way?,vocab_b1_0007
문제,munje,Problem / Aufgabe,B1,Nomen,이 문제 좀 같이 볼까요?,Sollen wir uns dieses Problem zusammen ansehen?,Alltag,b1_daily_1,3,false,problem / question,Noun,Shall we look at this problem together?,vocab_b1_0008
해결,haegyeol,Lösung,B1,Nomen,이 문제는 빨리 해결해야 해요.,Dieses Problem müssen wir schnell lösen.,Alltag,b1_daily_1,4,false,solution,Noun,We need to solve this problem quickly.,vocab_b1_0009
정치,jeongchi,Politik,B1,Nomen,저는 정치 얘기는 잘 안 해요.,Über Politik rede ich eigentlich nicht.,Gesellschaft,b1_tech_society_1,3,false,politics,Noun,I don't really talk about politics.,vocab_b1_0010
경제,gyeongje,Wirtschaft,B1,Nomen,요즘 경제가 진짜 어렵네요.,Die Wirtschaftslage ist zurzeit echt schwierig.,Gesellschaft,b1_tech_society_1,4,false,economy,Noun,The economy is really tough these days.,vocab_b1_0011
교육,gyoyuk,Bildung / Erziehung,B1,Nomen,교육에 진짜 돈이 많이 들어요.,Bildung kostet wirklich viel Geld.,Gesellschaft,b1_tech_society_1,5,false,education,Noun,Education really costs a lot of money.,vocab_b1_0012
건강,geongang,Gesundheit,A2,Nomen,뭐니 뭐니 해도 건강이 최고예요.,Am Ende ist die Gesundheit doch das Wichtigste.,Gesundheit,a2_health_misc_1,10,false,health,Noun,"At the end of the day, health comes first.",vocab_b1_0013
기술,gisul,Technologie / Technik,B1,Nomen,기술 발전 속도가 진짜 빠르네요.,Die Technik entwickelt sich echt schnell.,Gesellschaft,b1_tech_society_1,6,false,technology / technique,Noun,Technology is advancing really fast.,vocab_b1_0014
스트레스,seuteuleseu,Stress,B1,Nomen,요즘 스트레스가 너무 심해요.,Zurzeit habe ich echt viel Stress.,Alltag,b1_daily_1,5,false,stress,Noun,I've been really stressed lately.,vocab_b1_0015
습관,seupgwan,Gewohnheit,B1,Nomen,일찍 자는 습관을 들이려고 해요.,"Ich versuche, mir anzugewöhnen, früh ins Bett zu gehen.",Alltag,b1_daily_1,6,false,habit,Noun,I'm trying to get into the habit of going to bed early.,vocab_b1_0016
기회,gihoe,Gelegenheit / Chance,B1,Nomen,이건 정말 좋은 기회 같아요.,Das scheint eine wirklich gute Gelegenheit zu sein.,Motivation,b1_emotions_relations_1,3,false,opportunity / chance,Noun,This seems like a really good opportunity.,vocab_b1_0017
과정,gwajeong,Prozess / Vorgang,B1,Nomen,결과보다 과정이 더 중요하다고 생각해요.,"Ich finde, der Prozess ist wichtiger als das Ergebnis.",Bildung,b1_health_education,3,false,process,Noun,I think the process matters more than the result.,vocab_b1_0018
상황,sanghwang,Situation / Lage,B1,Nomen,지금 상황이 좀 애매해요.,Die Situation ist gerade etwas unklar.,Alltag,b1_daily_1,7,false,situation,Noun,The situation is a bit unclear right now.,vocab_b1_0019
원인,wonin,Ursache / Grund,B1,Nomen,원인을 정확히 알아야 해결이 되죠.,"Nur wenn man die Ursache genau kennt, kann man das Problem lösen.",Alltag,b1_daily_1,8,true,cause,Noun,You can only fix it if you know the exact cause.,vocab_b1_0020
결과,gyeolgwa,Ergebnis / Folge,B1,Nomen,결과가 생각보다 잘 나왔어요.,Das Ergebnis ist besser ausgefallen als gedacht.,Alltag,b1_daily_1,9,true,result / outcome,Noun,The results came out better than expected.,vocab_b1_0021
