kind,id,level,estimate,delta,reason,blocked_by,bundle_id,suggested_action
cloze,cloze_b2_0001,b2,a2,-2,under2 lex_p90=1.9,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0002,b2,a2,-2,under2 lex_p90=1.9,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0003,b2,a2,-2,under2 lex_p90=1.8,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0005,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0010,b2,c2,2,over2 lex_p90=5.5,can_do_ref,,bundle_move
cloze,cloze_b2_0013,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0014,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0017,b2,c1,1,over1 lex_p90=4.7,can_do_ref,,step_up_or_swap
cloze,cloze_b2_0018,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0019,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0021,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0023,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0025,b2,a2,-2,under2 lex_p90=2.0,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0029,b2,c2,2,over2 lex_p90=5.7,can_do_ref,,bundle_move
cloze,cloze_b2_0031,b2,c1,1,over1 lex_p90=4.6,can_do_ref,,step_up_or_swap
cloze,cloze_b2_0033,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0034,b2,a1,-3,under2 grammar=grammar_a1_which_question:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0036,b2,a2,-2,under2 lex_p90=1.9,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0037,b2,c2,2,over2 lex_p90=5.8,can_do_ref,,bundle_move
cloze,cloze_b2_0040,b2,a1,-3,under2 grammar=grammar_a1_subject_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0042,b2,c1,1,over1 lex_p90=4.7,can_do_ref,,step_up_or_swap
cloze,cloze_b2_0044,b2,c2,2,over2 lex_p90=5.6,can_do_ref,,bundle_move
cloze,cloze_b2_0045,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0049,b2,a2,-2,under2 lex_p90=1.8,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0062,b2,c1,1,over1 lex_p90=5.0,,b2_formal_agreement_1,step_up_or_swap
cloze,cloze_b2_0065,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_formal_agreement_1,downgrade_candidate
cloze,cloze_b2_0066,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_formal_agreement_1,downgrade_candidate
cloze,cloze_b2_0075,b2,c1,1,over1 lex_p90=5.0,,b2_formal_complaint_1,step_up_or_swap
cloze,cloze_b2_0078,b2,c1,1,over1 lex_p90=5.0,,b2_formal_complaint_1,step_up_or_swap
cloze,cloze_b2_0090,b2,a2,-2,under2 lex_p90=2.0,,b2_decisions_perspectives_1,downgrade_candidate
cloze,cloze_b2_0093,b2,a2,-2,under2 grammar=grammar_a2_try_experience:2,,b2_decisions_perspectives_1,downgrade_candidate
cloze,cloze_b2_0098,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_reading_response_1,downgrade_candidate
cloze,cloze_b2_0102,b2,c1,1,over1 lex_p90=5.0,,b2_reading_response_1,step_up_or_swap
cloze,cloze_b2_0118,b2,a2,-2,under2 lex_p90=2.0,,b2_collaborative_feedback_1,downgrade_candidate
cloze,cloze_b2_0121,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_collaborative_feedback_1,downgrade_candidate
cloze,cloze_b2_0122,b2,a2,-2,under2 grammar=nikl_g2_는_것:2,,b2_collaborative_feedback_1,downgrade_candidate
cloze,cloze_b2_0129,b2,c1,1,over1 lex_p90=4.8,,b2_collaborative_feedback_1,step_up_or_swap
cloze,cloze_b2_0135,b2,a2,-2,under2 lex_p90=2.4,,b2_digital_judgment_1,downgrade_candidate
cloze,cloze_b2_0136,b2,a2,-2,under2 grammar=nikl_g2_을_때:2,,b2_digital_judgment_1,downgrade_candidate
cloze,cloze_b2_0141,b2,a2,-2,under2 lex_p90=2.2,,b2_digital_judgment_1,downgrade_candidate
cloze,cloze_b2_0143,b2,a2,-2,under2 lex_p90=2.0,,b2_shared_space_coordination_1,downgrade_candidate
cloze,cloze_b2_0144,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
cloze,cloze_b2_0149,b2,a2,-2,under2 lex_p90=2.0,,b2_shared_space_coordination_1,downgrade_candidate
cloze,cloze_b2_0151,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
cloze,cloze_b2_0153,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_shared_space_coordination_1,downgrade_candidate
cloze,cloze_b2_0155,b2,a2,-2,under2 length,,b2_personal_boundaries_1,downgrade_candidate
cloze,cloze_b2_0156,b2,a2,-2,under2 lex_p90=2.3,,b2_personal_boundaries_1,downgrade_candidate
cloze,cloze_b2_0160,b2,c1,1,over1 grammar=nikl_g5_는_척하다_v2:5,,b2_personal_boundaries_1,step_up_or_swap
cloze,cloze_b2_0161,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_personal_boundaries_1,downgrade_candidate
cloze,cloze_b2_0166,b2,c1,1,over1 lex_p90=5.3,can_do_ref,,step_up_or_swap
cloze,cloze_b2_0167,b2,c1,1,over1 lex_p90=5.4,can_do_ref,,step_up_or_swap
cloze,cloze_b2_0169,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0170,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0171,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0173,b2,a2,-2,under2 lex_p90=2.2,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0175,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0179,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0181,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_inlaws_1,downgrade_candidate
cloze,cloze_b2_0185,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
cloze,cloze_b2_0186,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
cloze,cloze_b2_0188,b2,c2,2,over2 lex_p90=5.6,,b2_partner_marriage_talk_1,bundle_move
cloze,cloze_b2_0192,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_marriage_talk_1,downgrade_candidate
cloze,cloze_b2_0194,b2,a2,-2,under2 grammar=grammar_a2_cause_sequence:2,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0195,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0197,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0198,b2,a2,-2,under2 grammar=grammar_a2_each:2,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0199,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0200,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0201,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0203,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_honorific_trap_1,downgrade_candidate
cloze,cloze_b2_0206,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0207,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0211,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0212,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0213,b2,a2,-2,under2 length,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0214,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0216,b2,a2,-2,under2 grammar=grammar_a2_like:2,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0217,b2,a2,-2,under2 grammar=grammar_a2_conditional:2,,b2_partner_ancestral_rite_1,downgrade_candidate
cloze,cloze_b2_0218,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_family_money_1,downgrade_candidate
cloze,cloze_b2_0223,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_family_money_1,downgrade_candidate
cloze,cloze_b2_0227,b2,a2,-2,under2 grammar=grammar_a2_try_experience:2,,b2_partner_family_money_1,downgrade_candidate
cloze,cloze_b2_0232,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_holiday_duty_1,downgrade_candidate
cloze,cloze_b2_0234,b2,a2,-2,under2 lex_p90=2.4,,b2_partner_holiday_duty_1,downgrade_candidate
cloze,cloze_b2_0236,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_holiday_duty_1,downgrade_candidate
cloze,cloze_b2_0239,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_holiday_duty_1,downgrade_candidate
cloze,cloze_b2_0240,b2,c1,1,over1 grammar=nikl_g5_기만_하다:5,,b2_partner_holiday_duty_1,step_up_or_swap
cloze,cloze_b2_0242,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0243,b2,a1,-3,under2 grammar=grammar_a1_topic_particle:1,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0244,b2,a2,-2,under2 lex_p90=2.4,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0245,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0246,b2,a2,-2,under2 lex_p90=2.5,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0251,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0253,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_boundary_1,downgrade_candidate
cloze,cloze_b2_0254,b2,a2,-2,under2 lex_p90=1.6,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0255,b2,a2,-2,under2 lex_p90=2.3,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0256,b2,a2,-2,under2 lex_p90=1.5,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0257,b2,a2,-2,under2 lex_p90=1.8,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0258,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0259,b2,a2,-2,under2 lex_p90=2.0,,b2_partner_public_intro_1,downgrade_candidate
cloze,cloze_b2_0268,b2,c1,1,over1 lex_p90=4.8,,b2_performance_review_1,step_up_or_swap
cloze,cloze_b2_0270,b2,c1,1,over1 lex_p90=4.7,,b2_performance_review_1,step_up_or_swap
cloze,cloze_b2_0271,b2,a2,-2,under2 lex_p90=1.7,,b2_performance_review_1,downgrade_candidate
cloze,cloze_b2_0280,b2,c1,1,over1 lex_p90=4.6,,b2_housing_dispute_1,step_up_or_swap
cloze,cloze_b2_0283,b2,a2,-2,under2 lex_p90=1.7,,b2_housing_dispute_1,downgrade_candidate
cloze,cloze_b2_0286,b2,c2,2,over2 lex_p90=5.5,,b2_housing_dispute_1,bundle_move
cloze,cloze_b2_0290,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_media_literacy_1,downgrade_candidate
cloze,cloze_b2_0296,b2,c1,1,over1 lex_p90=4.6,,b2_media_literacy_1,step_up_or_swap
cloze,cloze_b2_0298,b2,a2,-2,under2 lex_p90=2.0,,b2_media_literacy_1,downgrade_candidate
cloze,cloze_b2_0299,b2,a2,-2,under2 lex_p90=2.5,,b2_media_literacy_1,downgrade_candidate
cloze,cloze_b2_0302,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_civic_meeting_1,downgrade_candidate
cloze,cloze_b2_0311,b2,a2,-2,under2 lex_p90=1.8,,b2_civic_meeting_1,downgrade_candidate
cloze,cloze_b2_0314,b2,a2,-2,under2 grammar=grammar_a2_comparative:2,,b2_team_negotiation_1,downgrade_candidate
cloze,cloze_b2_0319,b2,c2,2,over2 lex_p90=6.0,,b2_team_negotiation_1,bundle_move
cloze,cloze_b2_0321,b2,a2,-2,under2 lex_p90=2.0,,b2_team_negotiation_1,downgrade_candidate
cloze,cloze_b2_0326,b2,a2,-2,under2 lex_p90=2.0,,b2_policy_brief_1,downgrade_candidate
cloze,cloze_b2_0327,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,,b2_policy_brief_1,downgrade_candidate
cloze,cloze_b2_0332,b2,c1,1,over1 lex_p90=5.4,,b2_policy_brief_1,step_up_or_swap
cloze,cloze_b2_0335,b2,c1,1,over1 lex_p90=4.6,,b2_policy_brief_1,step_up_or_swap
cloze,cloze_b2_0340,b2,a2,-2,under2 lex_p90=1.7,,b2_customer_escalation_1,downgrade_candidate
cloze,cloze_b2_0343,b2,a2,-2,under2 lex_p90=2.5,,b2_customer_escalation_1,downgrade_candidate
cloze,cloze_b2_0356,b2,a2,-2,under2 lex_p90=2.0,,b2_research_summary_1,downgrade_candidate
cloze,cloze_b2_0358,b2,a1,-3,under2 grammar=grammar_a1_object_particle:1,,b2_research_summary_1,downgrade_candidate
cloze,cloze_b2_0368,b2,a2,-2,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,,downgrade_candidate
cloze,cloze_b2_0375,b2,c1,1,over1 lex_p90=4.8,,b2_2026_social_topics_1,step_up_or_swap
cloze,cloze_c1_0002,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_accessible_participation_1,downgrade_candidate
cloze,cloze_c1_0008,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_accessible_participation_1,downgrade_candidate
cloze,cloze_c1_0011,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_accessible_participation_1,downgrade_candidate
cloze,cloze_c1_0012,c1,b1,-2,under2 lex_p90=3.3,can_do_ref,c1_accessible_participation_1,downgrade_candidate
cloze,cloze_c1_0017,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_evidence_reasoning_1,downgrade_candidate
cloze,cloze_c1_0021,c1,b1,-2,under2 lex_p90=3.1,can_do_ref,c1_evidence_reasoning_1,downgrade_candidate
cloze,cloze_c1_0023,c1,b1,-2,under2 lex_p90=3.3,can_do_ref,c1_evidence_reasoning_1,downgrade_candidate
cloze,cloze_c1_0025,c1,b1,-2,under2 lex_p90=3.3,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0027,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0028,c1,a2,-3,under2 lex_p90=2.1,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0031,c1,b1,-2,under2 grammar=nikl_g3_기_위해:3,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0032,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0033,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0034,c1,b1,-2,under2 lex_p90=3.3,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0036,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_risk_communication_1,downgrade_candidate
cloze,cloze_c1_0039,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_sustainable_tradeoffs_1,downgrade_candidate
cloze,cloze_c1_0040,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_sustainable_tradeoffs_1,downgrade_candidate
cloze,cloze_c1_0041,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_sustainable_tradeoffs_1,downgrade_candidate
cloze,cloze_c1_0044,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_sustainable_tradeoffs_1,downgrade_candidate
cloze,cloze_c1_0051,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
cloze,cloze_c1_0056,c1,a2,-3,under2 grammar=nikl_g2_을_때:2,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0058,c1,b1,-2,under2 lex_p90=2.6,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0059,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0060,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0061,c1,a2,-3,under2 lex_p90=1.5,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0062,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0063,c1,b1,-2,under2 lex_p90=3.1,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0064,c1,a2,-3,under2 lex_p90=1.7,can_do_ref,c1_partner_family_framing_1,downgrade_candidate
cloze,cloze_c1_0065,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0066,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0067,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0069,c1,a2,-3,under2 lex_p90=2.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0071,c1,a2,-3,under2 lex_p90=2.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0074,c1,a2,-3,under2 lex_p90=2.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0076,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_partner_holiday_labor_1,downgrade_candidate
cloze,cloze_c1_0078,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,c1_evidence_caveat_1,downgrade_candidate
cloze,cloze_c1_0083,c1,c2,1,over1 lex_p90=5.5,can_do_ref,c1_evidence_caveat_1,step_up_or_swap
cloze,cloze_c1_0084,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_evidence_caveat_1,downgrade_candidate
cloze,cloze_c1_0087,c1,a2,-3,under2 lex_p90=2.5,can_do_ref,c1_evidence_caveat_1,downgrade_candidate
cloze,cloze_c1_0089,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0091,c1,a2,-3,under2 lex_p90=2.2,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0093,c1,b1,-2,under2 grammar=nikl_g3_기_위해_v3:3,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0095,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0096,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0097,c1,b1,-2,under2 lex_p90=2.6,can_do_ref,c1_public_briefing_1,downgrade_candidate
cloze,cloze_c1_0104,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,c1_survey_design_1,downgrade_candidate
cloze,cloze_c1_0106,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_survey_design_1,downgrade_candidate
cloze,cloze_c1_0110,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_survey_design_1,downgrade_candidate
cloze,cloze_c1_0115,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,c1_risk_wording_1,downgrade_candidate
cloze,cloze_c1_0117,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_risk_wording_1,downgrade_candidate
cloze,cloze_c1_0123,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,c1_risk_wording_1,downgrade_candidate
cloze,cloze_c1_0125,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_access_cost_1,downgrade_candidate
cloze,cloze_c1_0130,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_access_cost_1,downgrade_candidate
cloze,cloze_c1_0132,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,c1_access_cost_1,downgrade_candidate
cloze,cloze_c1_0137,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_participation_design_1,downgrade_candidate
cloze,cloze_c1_0138,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_participation_design_1,downgrade_candidate
cloze,cloze_c1_0142,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_participation_design_1,downgrade_candidate
cloze,cloze_c1_0145,c1,a2,-3,under2 lex_p90=2.4,can_do_ref,c1_participation_design_1,downgrade_candidate
cloze,cloze_c1_0147,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_participation_design_1,downgrade_candidate
cloze,cloze_c1_0152,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_local_tradeoff_1,downgrade_candidate
cloze,cloze_c1_0154,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_local_tradeoff_1,downgrade_candidate
cloze,cloze_c1_0155,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_local_tradeoff_1,downgrade_candidate
cloze,cloze_c1_0157,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_local_tradeoff_1,downgrade_candidate
cloze,cloze_c1_0159,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_local_tradeoff_1,downgrade_candidate
cloze,cloze_c1_0165,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_maintenance_burden_1,downgrade_candidate
cloze,cloze_c1_0166,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,c1_maintenance_burden_1,downgrade_candidate
cloze,cloze_c1_0169,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_maintenance_burden_1,downgrade_candidate
cloze,cloze_c1_0171,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_maintenance_burden_1,downgrade_candidate
cloze,cloze_c1_0172,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,c1_maintenance_burden_1,downgrade_candidate
cloze,cloze_c1_0174,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0175,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0176,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0177,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0179,c1,b1,-2,under2 lex_p90=2.7,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0180,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_media_evidence_1,downgrade_candidate
cloze,cloze_c1_0185,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0186,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0190,c1,b1,-2,under2 lex_p90=2.6,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0191,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0193,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0194,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0196,c1,a2,-3,under2 lex_p90=1.7,can_do_ref,c1_play_time_policy_1,downgrade_candidate
cloze,cloze_c1_0197,c1,b1,-2,under2 lex_p90=2.8,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0198,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0199,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0200,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0201,c1,b1,-2,under2 lex_p90=2.7,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0202,c1,b1,-2,under2 lex_p90=2.7,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0204,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0205,c1,b1,-2,under2 lex_p90=2.6,can_do_ref,c1_fan_labor_1,downgrade_candidate
cloze,cloze_c1_0212,c1,a2,-3,under2 grammar=grammar_a2_conditional:2,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0213,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0216,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0218,c1,b1,-2,under2 lex_p90=3.4,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0219,c1,a2,-3,under2 grammar=grammar_a2_tag_confirmation:2,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0220,c1,b1,-2,under2 lex_p90=3.2,can_do_ref,c1_intimacy_safety_1,downgrade_candidate
cloze,cloze_c1_0223,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,,downgrade_candidate
cloze,cloze_c1_0235,c1,b1,-2,under2 lex_p90=3.0,can_do_ref,c1_2026_social_topics_1,downgrade_candidate
