korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
잠정 결론,jamjeong gyeolron,vorläufiges Fazit,C1,Ausdruck,잠정 결론이라고 쓰면 청자가 여지를 남겨 둬요.,"Nennt man es ein vorläufiges Fazit, bleibt für die Hörenden Spielraum.",Evidenzvorbehalt,c1_evidence_caveat_1,12,true,provisional conclusion,Expression,Calling it a provisional conclusion leaves listeners room.,vocab_c1_0060
브리핑 문안,beuriping munan,Lageformulierung,C1,Ausdruck,브리핑 문안은 숫자보다 행동을 앞에 두지 않아요.,In der Lageformulierung steht die Zahl vor der Handlung.,Öffentliche Lage,c1_public_briefing_1,1,false,briefing wording,Expression,In briefing wording I do not put action ahead of the number.,vocab_c1_0061
위험 등급,wiheom deunggeup,Risikostufe,C1,Ausdruck,위험 등급을 바꿀 때는 기준표를 같이 보여요.,Beim Wechsel der Risikostufe zeige ich die Tabelle mit.,Öffentliche Lage,c1_public_briefing_1,2,false,risk grade,Expression,When I change the risk grade I show the criteria table too.,vocab_c1_0062
비전문가 설명,bijeonmunga seolmyeong,Laienerklärung,C1,Ausdruck,비전문가 설명에서는 은유를 한 개만 써요.,In der Laienerklärung nutze ich nur eine Metapher.,Öffentliche Lage,c1_public_briefing_1,3,false,plain-language explainer,Expression,In a plain-language explainer I use only one metaphor.,vocab_c1_0063
질의 시간,jilui sigan,Nachfragfenster,C1,Ausdruck,질의 시간을 내부에서 줄이지 않고 공개해요.,"Das Nachfragfenster kürze ich nicht intern, sondern mache es öffentlich.",Öffentliche Lage,c1_public_briefing_1,4,false,question window,Expression,I do not cut the question window internally; I keep it public.,vocab_c1_0064
오해 예방,ohae yebang,Missverständnisvorsorge,C1,Ausdruck,오해 예방을 위해 '전원' 대신 분모를 말해요.,Zur Missverständnisvorsorge nenne ich den Nenner statt 'alle'.,Öffentliche Lage,c1_public_briefing_1,5,false,misread prevention,Expression,For misread prevention I say the denominator instead of 'everyone'.,vocab_c1_0065
속보 절제,sokbo jeolje,Eilzurückhaltung,C1,Ausdruck,속보 절제가 필요할 때는 확인 시각을 밝히고 기다려요.,Bei Eilzurückhaltung nenne ich die Prüfzeit und warte.,Öffentliche Lage,c1_public_briefing_1,6,false,holding a flash update,Expression,When holding a flash update I state the check time and wait.,vocab_c1_0066
공동 발표,gongdong balpyo,Gemeinerklärung,C1,Ausdruck,공동 발표는 기관마다 다른 수치를 먼저 맞추어요.,Vor der Gemeinerklärung gleichen wir abweichende Zahlen ab.,Öffentliche Lage,c1_public_briefing_1,7,false,joint statement,Expression,Before a joint statement we align numbers that differ by office.,vocab_c1_0067
시각 자료,sigak jaryo,Schaubild,C1,Ausdruck,시각 자료의 축을 읽지 않으면 설명을 시작하지 않아요.,Ohne gelesene Achsen beginne ich das Schaubild nicht.,Öffentliche Lage,c1_public_briefing_1,8,false,visual aid,Expression,I do not start the visual aid until the axes have been read.,vocab_c1_0068
정정 창구,jeongjeong changgu,Korrekturkanal,C1,Ausdruck,정정 창구를 브리핑 끝에 크게 안내해요.,Den Korrekturkanal nenne ich am Ende der Lage deutlich.,Öffentliche Lage,c1_public_briefing_1,9,false,correction channel,Expression,I announce the correction channel clearly at the end of the briefing.,vocab_c1_0069
행동 권고,haengdong gwongo,Handlungsempfehlung,C1,Ausdruck,행동 권고는 대상과 기한을 빠뜨리지 않아요.,Die Handlungsempfehlung nennt Zielgruppe und Frist.,Öffentliche Lage,c1_public_briefing_1,10,true,action advice,Expression,Action advice always names the audience and the deadline.,vocab_c1_0070
자료 공개일,jaryo gonggaeil,Veröffentlichungstag,C1,Ausdruck,자료 공개일을 앞당기면 검수 시간이 줄어든다고 말해요.,"Ein früherer Veröffentlichungstag verkürzt die Prüfung, das sage ich offen.",Öffentliche Lage,c1_public_briefing_1,11,true,release day,Expression,I say openly that moving the release day up shortens review time.,vocab_c1_0071
발언 기록,baleon girok,Wortprotokoll,C1,Ausdruck,발언 기록을 남기면 나중에 과장 여부를 확인할 수 있어요.,"Mit Wortprotokoll lässt sich später prüfen, ob übertrieben wurde.",Öffentliche Lage,c1_public_briefing_1,12,true,spoken record,Expression,A spoken record lets us later check whether something was overstated.,vocab_c1_0072
문항 유도,munhang yudo,Suggestivfrage,C1,Ausdruck,문항 유도를 줄이려고 선택지를 대칭으로 만들어요.,Gegen Suggestivfragen mache ich die Optionen symmetrisch.,Erhebungsdesign,c1_survey_design_1,1,false,leading item,Expression,To reduce a leading item I make the options symmetrical.,vocab_c1_0073
무응답 처리,mueungdap cheori,Item-Nonresponse,C1,Ausdruck,무응답 처리를 밝히지 않으면 비율이 부풀어 보여요.,Ohne Item-Nonresponse wirkt der Anteil aufgebläht.,Erhebungsdesign,c1_survey_design_1,2,false,missing-answer handling,Expression,Without missing-answer handling the share looks inflated.,vocab_c1_0074
가중치 부여,gajungchi buyeo,Gewichtung,C1,Nomen,가중치 부여 전후의 결과를 둘 다 보여요.,Ich zeige Ergebnisse vor und nach der Gewichtung.,Erhebungsdesign,c1_survey_design_1,3,false,weighting,Noun,I show results both before and after weighting.,vocab_c1_0075
표집틀,pyojipteul,Auswahlrahmen,C1,Nomen,표집틀에서 빠진 집단을 각주로 적어요.,Gruppen außerhalb des Auswahlrahmens nenne ich in der Fußnote.,Erhebungsdesign,c1_survey_design_1,4,false,sampling frame,Noun,I footnote groups missing from the sampling frame.,vocab_c1_0076
사전 조사,sajeon josa,Pretest,C1,Nomen,사전 조사에서 용어가 다르게 읽힌 문항을 고쳤어요.,"Im Pretest habe ich Items geändert, die anders gelesen wurden.",Erhebungsdesign,c1_survey_design_1,5,false,pretest,Noun,In the pretest I fixed items that were read differently.,vocab_c1_0077
응답 부담,eungdap budam,Antwortlast,C1,Ausdruck,응답 부담이 길면 뒷부분 품질이 떨어져요.,Bei hoher Antwortlast sinkt die Qualität am Ende.,Erhebungsdesign,c1_survey_design_1,6,false,respondent burden,Expression,"If respondent burden is long, later quality drops.",vocab_c1_0078
척도 간격,cheokdo gangyeok,Skalenabstand,C1,Ausdruck,척도 간격이 고르지 않으면 평균을 쓰지 않아요.,Bei ungleichmäßigem Skalenabstand nutze ich keinen Mittelwert.,Erhebungsdesign,c1_survey_design_1,7,false,scale spacing,Expression,"If scale spacing is uneven, I do not use a mean.",vocab_c1_0079
개방형 코딩,gaebanghyeong koding,Offencodierung,C1,Ausdruck,개방형 코딩 규칙을 두 사람이 독립적으로 적용해요.,Die Offencodierung wenden zwei Personen unabhängig an.,Erhebungsdesign,c1_survey_design_1,8,false,open-code scheme,Expression,Two people apply the open-code scheme independently.,vocab_c1_0080
수집 시점,sujip sijeom,Erhebungszeit,C1,Ausdruck,수집 시점이 선거 직후면 해석을 낮춰요.,"Liegt die Erhebungszeit direkt nach der Wahl, dämpfe ich die Deutung.",Erhebungsdesign,c1_survey_design_1,9,false,collection window,Expression,"If the collection window is right after an election, I soften the reading.",vocab_c1_0081
비교 가능성,bigyo ganeungseong,Vergleichbarkeit,C1,Nomen,문항이 바뀌면 비교 가능성을 포기한다고 적어요.,"Ändert sich das Item, schreibe ich, dass die Vergleichbarkeit entfällt.",Erhebungsdesign,c1_survey_design_1,10,true,comparability,Noun,"If the item changes, I write that comparability is dropped.",vocab_c1_0082
익명화 수준,ikmyeonghwa sujun,Anonymisierungsgrad,C1,Ausdruck,익명화 수준을 높이면 지역 분석이 어려워져요.,Ein höherer Anonymisierungsgrad erschwert die lokale Analyse.,Erhebungsdesign,c1_survey_design_1,11,true,anonymization level,Expression,Raising the anonymization level makes local analysis harder.,vocab_c1_0083
설계 메모,seolgye memo,Designnotiz,C1,Ausdruck,설계 메모를 공개해야 나중에 재해석이 가능해요.,Ohne öffentliche Designnotiz ist eine spätere Neuinterpretation schwer.,Erhebungsdesign,c1_survey_design_1,12,true,design memo,Expression,A public design memo is needed for later reinterpretation.,vocab_c1_0084
상대 위험,sangdae wiheom,relatives Risiko,C1,Ausdruck,상대 위험만 말하면 절대 건수가 가려져요.,"Nennt man nur das relative Risiko, verschwindet die absolute Zahl.",Risikosprache,c1_risk_wording_1,1,false,relative risk,Expression,"If you state only relative risk, the absolute count is hidden.",vocab_c1_0085
절대 건수,jeoldae geonsu,Absolutenzahl,C1,Ausdruck,절대 건수를 옆에 두면 공포가 줄어들어요.,"Steht die Absolutenzahl daneben, sinkt die Angst.",Risikosprache,c1_risk_wording_1,2,false,absolute count,Expression,Putting the absolute count beside it reduces fear.,vocab_c1_0086
잔여 위험,janyeo wiheom,Restrisiko,C1,Ausdruck,잔여 위험을 0으로 약속하지 않아요.,Ich verspreche kein Restrisiko von null.,Risikosprache,c1_risk_wording_1,3,false,residual risk,Expression,I do not promise residual risk of zero.,vocab_c1_0087
조기 경보,jogi gyeongbo,Frühwarnung,C1,Nomen,조기 경보는 오탐 비율을 같이 말해야 해요.,Eine Frühwarnung muss die Falschalarmquote nennen.,Risikosprache,c1_risk_wording_1,4,false,early warning,Noun,An early warning must also state the false-alarm rate.,vocab_c1_0088
오탐 비율,otam biyul,Falschalarmquote,C1,Ausdruck,오탐 비율이 높으면 경보를 자주 무시하게 돼요.,Bei hoher Falschalarmquote werden Warnungen ignoriert.,Risikosprache,c1_risk_wording_1,5,false,false-alarm rate,Expression,"If the false-alarm rate is high, people start ignoring alerts.",vocab_c1_0089
노출 시간,nochul sigan,Expositionsdauer,C1,Ausdruck,노출 시간을 빼면 같은 농도도 다르게 들려요.,Ohne Expositionsdauer klingt dieselbe Konzentration anders.,Risikosprache,c1_risk_wording_1,6,false,exposure time,Expression,Without exposure time the same concentration sounds different.,vocab_c1_0090
취약 집단,chwiyak jipdan,vulnerable Gruppe,C1,Ausdruck,취약 집단을 평균에 묻히지 않고 따로 적어요.,Die vulnerable Gruppe lasse ich nicht im Mittel verschwinden.,Risikosprache,c1_risk_wording_1,7,false,vulnerable group,Expression,I do not bury the vulnerable group in the average.,vocab_c1_0091
행동 문턱,haengdong munteok,Handlungsschwelle,C1,Ausdruck,행동 문턱을 숫자로 정해야 현장 판단이 흔들리지 않아요.,Eine zahlenfeste Handlungsschwelle hält die Entscheidung vor Ort stabil.,Risikosprache,c1_risk_wording_1,8,false,action threshold,Expression,A numeric action threshold keeps on-site judgment from wobbling.,vocab_c1_0092
소통 톤,sotong ton,Kommunikationslage,C1,Ausdruck,소통 톤을 낮추면 사람들이 더 오래 들어요.,Ein ruhigerer Ton lässt Menschen länger zuhören.,Risikosprache,c1_risk_wording_1,9,false,communication tone,Expression,A calmer communication tone keeps people listening longer.,vocab_c1_0093
갱신 주기,gaengsin jugi,Aktualisierungsrhythmus,C1,Ausdruck,갱신 주기를 밝히면 침묵이 은폐처럼 안 보여요.,Ein klarer Aktualisierungsrhythmus lässt Stille nicht wie Vertuschung wirken.,Risikosprache,c1_risk_wording_1,10,true,update cadence,Expression,A stated update cadence keeps silence from looking like concealment.,vocab_c1_0094
비교 기준점,bigyo gijunjeom,Vergleichsanker,C1,Ausdruck,비교 기준점을 작년으로 둘지 평년으로 둘지 먼저 정해요.,"Ob der Vergleichsanker das Vorjahr oder das Mittel ist, lege ich zuerst fest.",Risikosprache,c1_risk_wording_1,11,true,comparison anchor,Expression,I first decide whether the comparison anchor is last year or a normal year.,vocab_c1_0095
경고 피로,gyeonggo piro,Warnmüdigkeit,C1,Ausdruck,경고 피로를 줄이려고 등급을 세 단계로만 써요.,Gegen Warnmüdigkeit nutze ich nur drei Stufen.,Risikosprache,c1_risk_wording_1,12,true,alert fatigue,Expression,To reduce alert fatigue I use only three grades.,vocab_c1_0096
접근 비용,jeopgeun biyong,Zugangskosten,C1,Ausdruck,접근 비용을 요금만이 아니라 이동 시간으로도 세요.,"Zugangskosten zähle ich nicht nur als Gebühr, sondern als Wegezeit.",Zugangskosten,c1_access_cost_1,1,false,access cost,Expression,"I count access cost as travel time, not only as a fee.",vocab_c1_0097
유지 부담,yuji budam,Folgelast,C1,Ausdruck,유지 부담을 초기 설치비와 따로 적어요.,Die Folgelast schreibe ich getrennt von den Installationskosten.,Zugangskosten,c1_access_cost_1,2,false,upkeep burden,Expression,I write the upkeep burden separately from install cost.,vocab_c1_0098
선택권 축소,seontaekgwon chukso,Wahlverengung,C1,Ausdruck,선택권 축소를 효율로 포장하지 않아요.,Wahlverengung verkaufe ich nicht als Effizienz.,Zugangskosten,c1_access_cost_1,3,false,narrowed choice,Expression,I do not package narrowed choice as efficiency.,vocab_c1_0099
우회 경로,uhoe gyeongro,Umwegzugang,C1,Ausdruck,우회 경로가 있어야 본 경로 장애를 견딜 수 있어요.,Ein Umwegzugang macht die Störung des Hauptwegs erträglich.,Zugangskosten,c1_access_cost_1,4,false,workaround path,Expression,A workaround path makes a main-path outage bearable.,vocab_c1_0100
보조 인력,bojo inryeok,Assistenzkraft,C1,Ausdruck,보조 인력 예산을 장비비에 묻히지 않아요.,Das Budget für Assistenzkräfte verstecke ich nicht in den Gerätekosten.,Zugangskosten,c1_access_cost_1,5,false,support staff,Expression,I do not bury support-staff budget inside equipment cost.,vocab_c1_0101
예약 장벽,yeyak jangbyeok,Buchungshürde,C1,Ausdruck,예약 장벽이 앱 전용이면 창구 대안을 남겨요.,"Ist die Buchungshürde nur die App, bleibt ein Schalterweg.",Zugangskosten,c1_access_cost_1,6,false,booking barrier,Expression,"If the booking barrier is app-only, I keep a counter option.",vocab_c1_0102
대기 불이익,daegi buliik,Wartenachteil,C1,Ausdruck,대기 불이익이 특정 시간대에 몰리는지 봐요.,"Ich prüfe, ob der Wartenachteil sich auf bestimmte Stunden konzentriert.",Zugangskosten,c1_access_cost_1,7,false,wait penalty,Expression,I check whether the wait penalty clusters at certain hours.,vocab_c1_0103
요금 누진,yogeum nujin,Tarifprogression,C1,Ausdruck,요금 누진이 저사용 가구를 해치는지 계산해요.,"Ich rechne, ob die Tarifprogression Haushalte mit geringem Verbrauch trifft.",Zugangskosten,c1_access_cost_1,8,false,rising fee steps,Expression,I calculate whether rising fee steps hurt low-use households.,vocab_c1_0104
정보 접근,jeongbo jeopgeun,Informationszugang,C1,Ausdruck,정보 접근이 한글만이면 다른 언어 요약을 붙여요.,"Ist der Informationszugang nur auf Koreanisch, hänge ich eine andere Kurzfassung an.",Zugangskosten,c1_access_cost_1,9,false,information access,Expression,"If information access is Korean-only, I add a short version in another language.",vocab_c1_0105
현장 동선,hyeonjang dongseon,Vor-Ort-Weg,C1,Ausdruck,현장 동선에 계단만 있으면 계획이 포용이 아니에요.,"Führt der Vor-Ort-Weg nur über Treppen, ist der Plan nicht inklusiv.",Zugangskosten,c1_access_cost_1,10,true,on-site route,Expression,"If the on-site route is stairs only, the plan is not inclusive.",vocab_c1_0106
지속 가능 조건,jisok ganeung jogeon,Dauerbedingung,C1,Ausdruck,지속 가능 조건에 인력 교대를 넣지 않으면 서비스가 끊겨요.,Ohne Personalwechsel in der Dauerbedingung bricht der Dienst.,Zugangskosten,c1_access_cost_1,11,true,condition for staying viable,Expression,"Without staff rotation in the condition for staying viable, the service breaks.",vocab_c1_0107
비용 전가,biyong jeonga,Kostenverschiebung,C1,Ausdruck,비용 전가가 이용자에게만 가면 설계를 다시 해요.,"Geht die Kostenverschiebung nur an Nutzende, entwerfe ich neu.",Zugangskosten,c1_access_cost_1,12,true,cost shift,Expression,"If the cost shift lands only on users, I redesign.",vocab_c1_0108
참여 장벽,chamyeo jangbyeok,Teilnahmehürde,C1,Ausdruck,"참여 장벽을 시간, 언어, 이동으로 나눠 적어요.","Die Teilnahmehürde teile ich in Zeit, Sprache und Weg.",Beteiligungsdesign,c1_participation_design_1,1,false,participation barrier,Expression,"I split the participation barrier into time, language, and travel.",vocab_c1_0109
발언 할당,baleon haldang,Redequote,C1,Ausdruck,발언 할당을 먼저 온 사람 순으로만 주지 않아요.,Die Redequote vergebe ich nicht nur nach Ankunft.,Beteiligungsdesign,c1_participation_design_1,2,false,speaking allotment,Expression,I do not give the speaking allotment only by who arrived first.,vocab_c1_0110
대리 참여,daeri chamyeo,Stellvertretung,C1,Ausdruck,대리 참여를 허용하면 위임 범위를 짧게 적어요.,"Erlaubt man Stellvertretung, steht der Auftrag kurz.",Beteiligungsdesign,c1_participation_design_1,3,false,proxy participation,Expression,"If proxy participation is allowed, I write a short mandate.",vocab_c1_0111
피드백 순환,pideubaek sunhwan,Rückmeldeschleife,C1,Ausdruck,피드백 순환이 없으면 참여가 일회성으로 끝나요.,Ohne Rückmeldeschleife bleibt Beteiligung einmalig.,Beteiligungsdesign,c1_participation_design_1,4,false,feedback loop,Expression,"Without a feedback loop, participation stays one-off.",vocab_c1_0112
의제 설정권,uije seoljeonggwon,Agendahoheit,C1,Ausdruck,의제 설정권을 주최 측만 가지면 결과가 기울어요.,"Liegt die Agendahoheit nur beim Gastgeber, kippt das Ergebnis.",Beteiligungsdesign,c1_participation_design_1,5,false,agenda power,Expression,"If only the host has agenda power, the outcome tilts.",vocab_c1_0113
소수 의견,sosu uigyeon,Minderheitenlage,C1,Ausdruck,소수 의견을 표 밖에 따로 기록해요.,Die Minderheitenlage steht getrennt neben der Abstimmung.,Beteiligungsdesign,c1_participation_design_1,6,false,minority view,Expression,I record the minority view separately from the vote.,vocab_c1_0114
접근 가능한 장소,jeopgeun ganeunghan jangso,barrierearmer Ort,C1,Ausdruck,접근 가능한 장소를 고르지 못하면 온라인 병행을 열어요.,"Fehlt ein barrierearmer Ort, öffne ich einen Onlineweg.",Beteiligungsdesign,c1_participation_design_1,7,false,accessible venue,Expression,"If I cannot pick an accessible venue, I open an online option.",vocab_c1_0115
통역 지원,tongyeok jiwon,Dolmetschhilfe,C1,Ausdruck,통역 지원을 행사 예산의 기본 항목으로 넣어요.,Dolmetschhilfe steht als Grundposten im Etat.,Beteiligungsdesign,c1_participation_design_1,8,false,interpreting support,Expression,I put interpreting support as a basic budget line.,vocab_c1_0116
사전 자료,sajeon jaryo,Vorabunterlage,C1,Ausdruck,사전 자료를 삼 일 전에 보내야 질문이 깊어져요.,Vorabunterlagen drei Tage vorher machen Fragen tiefer.,Beteiligungsdesign,c1_participation_design_1,9,false,advance packet,Expression,Sending the advance packet three days earlier deepens questions.,vocab_c1_0117
참여 피로,chamyeo piro,Beteiligungsmüdigkeit,C1,Ausdruck,참여 피로를 줄이려고 회의를 겹치지 않게 잡아요.,Gegen Beteiligungsmüdigkeit lege ich Sitzungen nicht übereinander.,Beteiligungsdesign,c1_participation_design_1,10,true,engagement fatigue,Expression,To reduce engagement fatigue I do not stack meetings.,vocab_c1_0118
결정 환류,gyeoljeong hwanryu,Beschlussrückgabe,C1,Ausdruck,결정 환류가 늦으면 다음 참여율이 떨어져요.,"Kommt die Beschlussrückgabe spät, sinkt die nächste Beteiligung.",Beteiligungsdesign,c1_participation_design_1,11,true,decision return,Expression,"If the decision return is late, the next turnout drops.",vocab_c1_0119
공동 설계,gongdong seolgye,Mitgestaltung,C1,Nomen,공동 설계는 취향 투표가 아니라 제약 공유에서 시작해요.,"Mitgestaltung beginnt mit geteilten Grenzen, nicht mit Geschmacksabstimmung.",Beteiligungsdesign,c1_participation_design_1,12,true,co-design,Noun,"Co-design starts from shared constraints, not a taste vote.",vocab_c1_0120
지역 여건,jiyeok yeogeon,Ortslage,C1,Ausdruck,지역 여건을 전국 평균에 맞추면 계획이 빗겨요.,"Passt man die Ortslage an den Landesdurchschnitt, verfehlt der Plan.",Ortliche Abwägung,c1_local_tradeoff_1,1,false,local conditions,Expression,"If you force local conditions to a national average, the plan misses.",vocab_c1_0121
야간 소음 한도,yagan soeum hando,Nachtpegel,C1,Ausdruck,야간 소음 한도를 낮추면 배달 시간이 줄어들어요.,Ein niedrigerer Nachtpegel verkürzt die Lieferzeiten.,Ortliche Abwägung,c1_local_tradeoff_1,2,false,night noise cap,Expression,Lowering the night noise cap shortens delivery hours.,vocab_c1_0122
녹지 보전,nokji bojeon,Grünschutz,C1,Ausdruck,녹지 보전과 주차 확대를 같은 면적에서 고를 수는 없어요.,Grünschutz und mehr Parkraum gehen nicht auf derselben Fläche.,Ortliche Abwägung,c1_local_tradeoff_1,3,false,green-space keep,Expression,You cannot choose green-space keep and more parking on the same land.,vocab_c1_0123
상권 이전,sanggwon ijeon,Lageverschiebung,C1,Ausdruck,상권 이전이 골목을 비우면 저녁 안전이 약해져요.,"Verschiebt sich die Lage und leert die Gasse, sinkt die Abendsicherheit.",Ortliche Abwägung,c1_local_tradeoff_1,4,false,commerce shift,Expression,"If a commerce shift empties the alley, evening safety weakens.",vocab_c1_0124
통행 우회,tonghaeng uhoe,Verkehrsumlegung,C1,Ausdruck,통행 우회가 학교 앞을 지나면 시간대를 바꿔요.,"Führt die Verkehrsumlegung an der Schule vorbei, ändere ich die Stunden.",Ortliche Abwägung,c1_local_tradeoff_1,5,false,traffic diversion,Expression,"If the traffic diversion passes the school, I change the hours.",vocab_c1_0125
보상 대상,bosang daesang,Ausgleichskreis,C1,Ausdruck,보상 대상을 건물주만으로 두면 세입자가 빠져요.,"Ist der Ausgleichskreis nur die Eigentümerschaft, fehlen die Mietenden.",Ortliche Abwägung,c1_local_tradeoff_1,6,false,who is compensated,Expression,"If who is compensated is only owners, tenants drop out.",vocab_c1_0126
계절 제약,gyejeol jeyak,Saisongrenze,C1,Ausdruck,계절 제약 때문에 공사를 장마 뒤로 미뤄요.,Wegen der Saisongrenze schiebe ich den Bau hinter den Regen.,Ortliche Abwägung,c1_local_tradeoff_1,7,false,seasonal constraint,Expression,Because of the seasonal constraint I push construction past the rains.,vocab_c1_0127
공유 편익,gongyu pyeonik,geteilter Nutzen,C1,Ausdruck,공유 편익이 눈에 보여야 규제를 받아들이기 쉬워요.,"Wird der geteilte Nutzen sichtbar, ist die Regel leichter tragbar.",Ortliche Abwägung,c1_local_tradeoff_1,8,false,shared benefit,Expression,"If the shared benefit is visible, the rule is easier to accept.",vocab_c1_0128
이전 비용,ijeon biyong,Verlagerungskosten,C1,Ausdruck,이전 비용을 단발 지원으로만 보면 실패해요.,"Sieht man Verlagerungskosten nur als Einmalhilfe, scheitert es.",Ortliche Abwägung,c1_local_tradeoff_1,9,false,relocation cost,Expression,"If relocation cost is treated as a one-time grant only, it fails.",vocab_c1_0129
야간 조명,yagan jomyeong,Nachtlicht,C1,Ausdruck,야간 조명을 높이면 안전은 오르고 수면은 나빠져요.,Mehr Nachtlicht hebt die Sicherheit und senkt den Schlaf.,Ortliche Abwägung,c1_local_tradeoff_1,10,true,night lighting,Expression,More night lighting raises safety and worsens sleep.,vocab_c1_0130
이용 시간대,iyong sigandae,Nutzungsfenster,C1,Ausdruck,이용 시간대를 나누면 한 공간이 두 집단을 받을 수 있어요.,Geteilte Nutzungsfenster lassen einen Ort zwei Gruppen tragen.,Ortliche Abwägung,c1_local_tradeoff_1,11,true,hours of use,Expression,Split hours of use let one space serve two groups.,vocab_c1_0131
현장 실험,hyeonjang silheom,Ortsversuch,C1,Ausdruck,현장 실험을 한 달만 해도 민원이 구체화돼요.,Schon ein Monats-Ortsversuch macht Beschwerden konkreter.,Ortliche Abwägung,c1_local_tradeoff_1,12,true,on-site trial,Expression,Even a one-month on-site trial makes complaints more specific.,vocab_c1_0132
운영 인력,unyeong inryeok,Betriebspersonal,C1,Ausdruck,운영 인력을 자원봉사에만 기대면 겨울에 끊겨요.,"Stützt sich das Betriebspersonal nur auf Ehrenamt, bricht es im Winter.",Betriebslast,c1_maintenance_burden_1,1,false,ops staff,Expression,"If ops staff rest only on volunteers, service breaks in winter.",vocab_c1_0133
교체 주기,gyoche jugi,Ersatzrhythmus,C1,Ausdruck,교체 주기를 숨기면 나중에 한꺼번에 비용이 와요.,Ein verborgener Ersatzrhythmus bringt die Kosten später auf einmal.,Betriebslast,c1_maintenance_burden_1,2,false,replacement cycle,Expression,Hiding the replacement cycle brings the cost all at once later.,vocab_c1_0134
예비 부품,yebi bupum,Ersatzvorhalt,C1,Ausdruck,예비 부품이 없으면 포용 장비가 바로 멈춰요.,Ohne Ersatzvorhalt steht inklusive Technik sofort still.,Betriebslast,c1_maintenance_burden_1,3,false,spare stock,Expression,"Without spare stock, inclusive equipment stops at once.",vocab_c1_0135
점검 로그,jeomgeom rogeu,Wartungslog,C1,Ausdruck,점검 로그를 공개하면 방치 여부를 따질 수 있어요.,Ein öffentliches Wartungslog lässt Vernachlässigung prüfen.,Betriebslast,c1_maintenance_burden_1,4,false,service log,Expression,A public service log lets people test whether upkeep was neglected.,vocab_c1_0136
야간 당직,yagan dangjik,Nachtdienst,C1,Ausdruck,야간 당직을 한 사람에게만 맡기면 실수가 늘어요.,"Liegt der Nachtdienst bei einer Person, steigen Fehler.",Betriebslast,c1_maintenance_burden_1,5,false,night duty,Expression,"If night duty sits on one person, mistakes rise.",vocab_c1_0137
교육 갱신,gyoyuk gaengsin,Schulungsauffrischung,C1,Ausdruck,교육 갱신을 빼면 새 절차가 현장에 안 남아요.,Ohne Schulungsauffrischung bleibt das neue Verfahren nicht vor Ort.,Betriebslast,c1_maintenance_burden_1,6,false,refresher training,Expression,Without refresher training the new procedure does not stay on site.,vocab_c1_0138
고장 대기,gojang daegi,Störwartezeit,C1,Ausdruck,고장 대기가 길면 대체 수단을 같이 설계해요.,Bei langer Störwartezeit plane ich den Ersatzweg mit.,Betriebslast,c1_maintenance_burden_1,7,false,outage wait,Expression,"If outage wait is long, I design the fallback with it.",vocab_c1_0139
예산 이월,yesan iwol,Mittelübertragung,C1,Ausdruck,예산 이월이 막히면 가을에 성급한 구매가 생겨요.,Ohne Mittelübertragung kommt im Herbst der Hastkauf.,Betriebslast,c1_maintenance_burden_1,8,false,budget carryover,Expression,"If budget carryover is blocked, hasty autumn purchases appear.",vocab_c1_0140
사용자 신고,sayongja singo,Nutzermeldung,C1,Ausdruck,사용자 신고 창구가 어려우면 고장이 늦게 보여요.,"Ist die Nutzermeldung schwer, erscheint die Störung spät.",Betriebslast,c1_maintenance_burden_1,9,false,user report,Expression,"If the user-report channel is hard, outages appear late.",vocab_c1_0141
수명 예측,sumyeong yecheuk,Lebensdauerlage,C1,Ausdruck,수명 예측을 낙관하면 교체 기금이 비어요.,Eine zu hoffnungsvolle Lebensdauerlage leert den Ersatzfonds.,Betriebslast,c1_maintenance_burden_1,10,true,life estimate,Expression,An optimistic life estimate empties the replacement fund.,vocab_c1_0142
외주 의존,oeju uijon,Fremdabhängigkeit,C1,Ausdruck,외주 의존이 높으면 작은 수정도 기다려야 해요.,Bei hoher Fremdabhängigkeit wartet selbst die kleine Änderung.,Betriebslast,c1_maintenance_burden_1,11,true,vendor lock,Expression,"If vendor lock is high, even a small change must wait.",vocab_c1_0143
지속 점검표,jisok jeomgeompyo,Dauercheckliste,C1,Ausdruck,지속 점검표를 행사 날에만 쓰면 평일 품질이 떨어져요.,"Nutzt man die Dauercheckliste nur am Eventtag, sinkt die Alltagqualität.",Betriebslast,c1_maintenance_burden_1,12,true,ongoing checklist,Expression,"If the ongoing checklist is used only on event day, weekday quality drops.",vocab_c1_0144
담론 전제,damron jeonje,Diskursprämisse,C2,Ausdruck,담론 전제를 드러내지 않으면 선택이 자연스러워 보여요.,Ohne sichtbare Diskursprämisse wirkt die Wahl natürlich.,Framinganalyse,c2_framing_analysis_1,1,false,discourse premise,Expression,"If the discourse premise stays hidden, the choice looks natural.",vocab_c2_0049
은유 체계,eunyu chegye,Metaphernnetz,C2,Ausdruck,은유 체계가 '전쟁'이면 타협이 패배처럼 들려요.,"Ist das Metaphernnetz ein Krieg, klingt Kompromiss nach Niederlage.",Framinganalyse,c2_framing_analysis_1,2,false,metaphor system,Expression,"If the metaphor system is war, compromise sounds like defeat.",vocab_c2_0050
