korean,romanization,german,level,pos_de,example_korean,example_german,topic,pack_id,pack_order,is_review_boss,english,pos_en,example_english,id
차례 순서,charye sunseo,Ablauf des Rituals,B2,Nomen,차례 순서를 종이에 적어 주머니에 넣었어요.,Den Ablauf schrieb ich auf Papier und steckte ihn ein.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,9,false,order of the rite,Noun,I wrote the rite order on paper and put it in my pocket.,vocab_b2_0475
조상님,josangnim,die Vorfahren,B2,Nomen,조상님께 인사한다는 설명을 듣고 마음이 차분해졌어요.,"Die Erklärung, den Vorfahren zu grüßen, beruhigte mich.",Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,10,true,the ancestors,Noun,Hearing that we greet the ancestors calmed me.,vocab_b2_0476
제사 음식 배치,jesa eumsig baechi,Anordnung der Ritualspeisen,B2,Nomen,제사 음식 배치를 건드리지 말라고 눈짓하셨어요.,Die Anordnung der Ritualspeisen nicht zu berühren zeigte ein Blick.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,11,true,arrangement of rite food,Noun,A look said not to touch the arrangement of rite food.,vocab_b2_0477
예를 갖추다,yereul gajchuda,die Form wahren,B2,Ausdruck,뜻을 몰라도 예를 갖추면 자리를 지킬 수 있었어요.,Auch ohne den Sinn zu kennen wahrte die Form meinen Platz.,Partnerschaft & koreanische Familie,b2_partner_ancestral_rite_1,12,true,to keep ritual form,Expression,"Even without knowing the meaning, keeping form held my place.",vocab_b2_0478
용돈 드리다,yongdon deurida,Taschengeld geben,B2,Ausdruck,명절에 용돈 드리는 봉투를 현우가 미리 준비했어요.,Den Umschlag für Taschengeld an die Älteren bereitete Hyunwoo vorher vor.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,1,false,to give pocket money to elders,Expression,Hyunwoo prepared the pocket-money envelope for the elders in advance.,vocab_b2_0479
더치페이 오해,deochipei ohae,Missverständnis um Getrenntzahlen,B2,Nomen,더치페이 오해가 나와서 제가 밥값을 먼저 냈어요.,"Ein Missverständnis um Getrenntzahlen entstand, also zahlte ich zuerst.",Partnerschaft & koreanische Familie,b2_partner_family_money_1,2,false,split-bill misunderstanding,Noun,"A split-bill misunderstanding appeared, so I paid for the meal first.",vocab_b2_0480
축의금,chuguigeum,Glücksgeld zur Hochzeit,B2,Nomen,축의금 액수를 공개 자리에서 묻지 않기로 했어요.,Die Höhe des Glücksgeldes nicht öffentlich zu fragen vereinbarten wir.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,3,false,wedding congratulatory money,Noun,We agreed not to ask the wedding-money amount in public.,vocab_b2_0481
부조,bujo,Beistandsgeld,B2,Nomen,부조 장부를 보고 액수를 맞추려다 현우가 말렸어요.,Im Beistandsbuch die Summe anzugleichen hinderte Hyunwoo.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,4,false,mutual-aid money,Noun,Hyunwoo stopped me from matching the amount in the aid ledger.,vocab_b2_0482
생활비 분담,saenghwalbi bundam,Teilung der Lebenshaltungskosten,B2,Nomen,생활비 분담은 가족 앞에서 자세히 말하지 않았어요.,Die Teilung der Lebenshaltungskosten erklärte ich vor der Familie nicht im Detail.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,5,false,sharing living costs,Noun,I did not explain sharing living costs in detail in front of the family.,vocab_b2_0483
빚 이야기,bij iyagi,Schuldenrede,B2,Nomen,빚 이야기는 식탁이 아니라 나중에 둘이 하기로 했어요.,"Schuldenrede gehörte nicht an den Tisch, sondern später zu uns beiden.",Partnerschaft & koreanische Familie,b2_partner_family_money_1,6,false,talk about debt,Noun,"Talk about debt was for later between us, not at the table.",vocab_b2_0484
집 장만,jib jangman,Wohnungskauf,B2,Nomen,집 장만 질문을 범위만 말하고 숫자를 피했어요.,"Die Wohnungskauffrage beantwortete ich mit einem Rahmen, ohne Zahlen.",Partnerschaft & koreanische Familie,b2_partner_family_money_1,7,false,buying a home,Noun,I answered the home-buying question with a range and avoided numbers.,vocab_b2_0485
부모님 지원,bumonim jiwon,Unterstützung der Eltern,B2,Nomen,부모님 지원 여부는 감사만 하고 액수는 숨겼어요.,"Ob die Eltern unterstützen, dankte ich, die Summe blieb privat.",Partnerschaft & koreanische Familie,b2_partner_family_money_1,8,false,parental financial support,Noun,On parental support I only gave thanks and hid the amount.,vocab_b2_0486
돈 농담,don nongdam,Geldscherz,B2,Nomen,돈 농담이 날카로워서 웃지 않고 물로 넘겼어요.,"Der Geldscherz war scharf, ich lachte nicht und trank Wasser.",Partnerschaft & koreanische Familie,b2_partner_family_money_1,9,false,money joke,Noun,"The money joke was sharp, so I did not laugh and drank water.",vocab_b2_0487
각자 계산,gagja gyesan,getrennt zahlen,B2,Ausdruck,각자 계산은 가족 식사에서 서운해 보일 수 있어요.,Getrennt zahlen kann bei einem Familienessen gekränkt wirken.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,10,true,each paying their share,Expression,Each paying their share can look cold at a family meal.,vocab_b2_0488
봉투 준비,bongtu junbi,Umschlag vorbereiten,B2,Nomen,봉투 준비를 빠뜨릴 뻔해서 편의점에서 샀어요.,Die Umschlagvorbereitung hätte ich fast vergessen und kaufte einen im Laden.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,11,true,preparing an envelope,Noun,I almost forgot preparing an envelope and bought one at a convenience store.,vocab_b2_0489
액수는 비밀,aegsuneun bimil,die Summe bleibt privat,B2,Ausdruck,액수는 비밀이라고 하니 더 묻지 않으셨어요.,Die Summe bleibt privat stoppte weitere Fragen.,Partnerschaft & koreanische Familie,b2_partner_family_money_1,12,true,the amount stays private,Expression,Saying the amount stays private stopped further questions.,vocab_b2_0490
전 부침,jeon buchim,Pfannengerichte braten,B2,Nomen,전 부침을 도우려다 기름이 손목에 튀었어요.,Beim Braten der Pfannengerichte spritzte Öl aufs Handgelenk.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,1,false,frying holiday pancakes,Noun,"While helping fry pancakes, oil splashed on my wrist.",vocab_b2_0491
설거지 교대,seolgeoji gyodae,Abwaschwechsel,B2,Nomen,설거지 교대를 제안하니 이모가 놀라셨어요.,Einen Abwaschwechsel vorzuschlagen überraschte die Tante.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,2,false,dish-washing rotation,Noun,Suggesting a dish-washing rotation surprised aunt.,vocab_b2_0492
남자는 안 한다,namjaneun an handa,Männer machen das nicht,B2,Ausdruck,남자는 안 한다는 말을 듣고 현우가 일부러 일어났어요.,Männer machen das nicht hörte Hyunwoo und stand absichtlich auf.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,3,false,men do not do that,Expression,"Hearing men do not do that, Hyunwoo stood up on purpose.",vocab_b2_0493
명절 노동,myeongjeol nodong,Feiertagsarbeit im Haus,B2,Nomen,명절 노동이 한쪽에만 몰려 있어서 표를 그려 봤어요.,"Die Feiertagsarbeit lastete auf einer Seite, also zeichnete ich eine Tabelle.",Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,4,false,holiday housework,Noun,"Holiday housework sat on one side, so I drew a chart.",vocab_b2_0494
손님 대접,sonnim daejeob,Gästebewirtung,B2,Nomen,손님 대접은 웃는 일만이 아니라 물컵을 채우는 일이었어요.,"Gästebewirtung war nicht nur Lächeln, sondern Gläser nachzufüllen.",Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,5,false,hosting guests,Noun,Hosting guests was not only smiling but refilling water.,vocab_b2_0495
휴식 교대,hyusig gyodae,Pausenwechsel,B2,Nomen,휴식 교대를 말하니 처음엔 어색했지만 효과가 있었어요.,"Den Pausenwechsel anzusprechen war erst ungewohnt, wirkte dann.",Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,6,false,taking turns to rest,Noun,"Mentioning a rest rotation felt awkward at first, then worked.",vocab_b2_0496
음식 나르기,eumsig nareugi,Speisen tragen,B2,Nomen,음식 나르기를 제가 맡으니 허리가 먼저 아팠어요.,"Speisen zu tragen übernahm ich, und zuerst tat der Rücken weh.",Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,7,false,carrying dishes,Noun,"I took on carrying dishes, and my back hurt first.",vocab_b2_0497
아이 돌보기,ai dolbogi,Kinderhüten,B2,Nomen,아이 돌보기를 자처하니 형제들이 고마워했어요.,Kinderhüten anzubieten dankten die Geschwister.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,8,false,watching the children,Noun,Offering to watch the children made the siblings grateful.,vocab_b2_0498
불공평,bulgongpyeong,Ungerechtigkeit,B2,Nomen,불공평을 바로 지적하지 않고 다음 할 일을 나눴어요.,"Die Ungerechtigkeit nannte ich nicht sofort, wir teilten die nächste Aufgabe.",Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,9,false,unfairness,Noun,I did not name the unfairness at once; we split the next task.,vocab_b2_0499
도와드리겠습니다,dowadeurigessseubnida,ich werde helfen,B2,Ausdruck,도와드리겠습니다를 큰 소리로 하니 자리가 열렸어요.,Ich werde helfen laut zu sagen öffnete einen Platz.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,10,true,I will help,Expression,Saying I will help out loud opened a place.,vocab_b2_0500
앉아서 기다리기,anjaseo gidarigi,sitzend warten,B2,Nomen,앉아서 기다리기만 하니 현우 얼굴이 굳었어요.,Nur sitzend zu warten ließ Hyunwoos Gesicht fest werden.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,11,true,sitting and waiting,Noun,Only sitting and waiting made Hyunwoo's face tighten.,vocab_b2_0501
노동을 나누다,nodongeul nanuda,die Arbeit teilen,B2,Ausdruck,노동을 나누자고 하니 처음엔 웃음이 나왔어요.,Die Arbeit zu teilen vorschlagen löste zuerst Lachen aus.,Partnerschaft & koreanische Familie,b2_partner_holiday_duty_1,12,true,to share the labor,Expression,Suggesting we share the labor first brought a laugh.,vocab_b2_0502
선을 긋다,seoneul geusda,eine Grenze ziehen,B2,Ausdruck,선을 긋되 감사는 남기려고 문장을 두 개로 나눴어요.,"Eine Grenze zu ziehen und trotzdem zu danken hieß, zwei Sätze zu machen.",Partnerschaft & koreanische Familie,b2_partner_boundary_1,1,false,to draw a line,Expression,"To draw a line and still keep thanks, I split it into two sentences.",vocab_b2_0503
사생활,sasaenghwal,Privatsphäre,B2,Nomen,사생활 질문은 웃으며 다음에 말하겠다고 했어요.,Fragen zur Privatsphäre beantwortete ich lächelnd mit später.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,2,false,privacy,Noun,I smiled at privacy questions and said I would tell later.,vocab_b2_0504
연락 빈도,yeonrag bindo,Kontakthäufigkeit,B2,Nomen,연락 빈도를 주 일 회로 정하니 부담이 줄었어요.,Die Kontakthäufigkeit auf einmal pro Woche zu setzen senkte den Druck.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,3,false,how often to contact,Noun,Setting contact to once a week reduced the pressure.,vocab_b2_0505
거절 문장,geojeol munjang,Absagesatz,B2,Nomen,거절 문장을 미리 외워 두니 목소리가 흔들리지 않았어요.,Einen Absagesatz auswendig zu können hielt die Stimme ruhig.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,4,false,a refusal sentence,Noun,Memorizing a refusal sentence kept my voice steady.,vocab_b2_0506
타협안,tahyeoban,Kompromissvorschlag,B2,Nomen,타협안을 먼저 내니 거절이 덜 차갑게 들렸어요.,Einen Kompromiss zuerst anzubieten machte das Nein weniger kalt.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,5,false,compromise offer,Noun,Offering a compromise first made the no sound less cold.,vocab_b2_0507
감정 노동,gamjeong nodong,Gefühlsarbeit,B2,Nomen,감정 노동이 몰릴 때는 현우와 교대하기로 했어요.,"Wenn die Gefühlsarbeit sich staute, wechselten Hyunwoo und ich uns ab.",Partnerschaft & koreanische Familie,b2_partner_boundary_1,6,false,emotional labor,Noun,"When emotional labor piled up, Hyunwoo and I took turns.",vocab_b2_0508
가족 기대,gajog gidae,Familienerwartung,B2,Nomen,가족 기대를 전부 맞출 수는 없다고 둘이 먼저 합의했어요.,Nicht jede Familienerwartung erfüllen zu können vereinbarten wir zuerst.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,7,false,family expectation,Noun,We first agreed we cannot meet every family expectation.,vocab_b2_0509
정중한 거리,jeongjunghan geori,höfliche Distanz,B2,Nomen,정중한 거리를 유지하니 관계가 오히려 오래 갔어요.,Höfliche Distanz zu halten machte die Beziehung länger tragfähig.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,8,false,polite distance,Noun,Keeping polite distance made the relationship last better.,vocab_b2_0510
반복 요구,banbog yogu,wiederholte Bitte,B2,Nomen,반복 요구에는 같은 답을 같은 톤으로 했어요.,Auf die wiederholte Bitte gab ich dieselbe Antwort im selben Ton.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,9,false,repeated demand,Noun,To a repeated demand I gave the same answer in the same tone.,vocab_b2_0511
우리가 결정할게요,uriga gyeoljeonghalgeyo,wir werden entscheiden,B2,Ausdruck,우리가 결정할게요를 두 번 말하니 압박이 줄었어요.,Wir werden entscheiden zweimal zu sagen senkte den Druck.,Partnerschaft & koreanische Familie,b2_partner_boundary_1,10,true,we will decide,Expression,Saying we will decide twice reduced the pressure.,vocab_b2_0512
오늘은 여기까지,oneuleun yeogikkaji,für heute reicht es,B2,Ausdruck,오늘은 여기까지라고 하니 현우가 바로 일어났어요.,"Für heute reicht es sagte ich, und Hyunwoo stand sofort auf.",Partnerschaft & koreanische Familie,b2_partner_boundary_1,11,true,that is enough for today,Expression,"When I said that is enough for today, Hyunwoo stood up at once.",vocab_b2_0513
관계를 지키다,gwangyereul jikida,die Beziehung wahren,B2,Ausdruck,선을 그어도 관계를 지키려고 감사 인사를 남겼어요.,"Trotz Grenze ließ ich den Dank, um die Beziehung zu wahren.",Partnerschaft & koreanische Familie,b2_partner_boundary_1,12,true,to keep the relationship,Expression,Even after the line I left thanks to keep the relationship.,vocab_b2_0514
공식 소개,gongsig sogae,formelle Vorstellung,B2,Nomen,공식 소개에서는 이름보다 관계를 먼저 말했어요.,"In der formellen Vorstellung nannte ich zuerst die Beziehung, dann den Namen.",Partnerschaft & koreanische Familie,b2_partner_public_intro_1,1,false,formal introduction,Noun,In the formal introduction I named the relationship before the name.,vocab_b2_0515
자리 배치,jari baechi,Sitzordnung in der Öffentlichkeit,B2,Nomen,자리 배치는 나이 순이라 제가 문을 가까운 쪽에 앉았어요.,"Die öffentliche Sitzordnung folgte dem Alter, ich saß nah an der Tür.",Partnerschaft & koreanische Familie,b2_partner_public_intro_1,2,false,public seating order,Noun,"Public seating followed age, so I sat nearer the door.",vocab_b2_0516
사진 공개,sajin gonggae,Fotoeröffentlichung,B2,Nomen,사진 공개 전에 얼굴이 나온 분들께 확인했어요.,Vor der Fotoeröffentlichung fragte ich alle sichtbaren Gesichter.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,3,false,posting a photo publicly,Noun,Before posting a photo publicly I checked with every visible face.,vocab_b2_0517
호칭 공개,hoching gonggae,öffentliche Anrede,B2,Nomen,호칭 공개는 집 안 말과 다르게 더 높였어요.,Die öffentliche Anrede war höher als zu Hause.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,4,false,public form of address,Noun,The public form of address was higher than at home.,vocab_b2_0518
모임 지각,moim jigag,Zuspätkommen zur Runde,B2,Nomen,모임 지각을 사과할 때 변명보다 감사를 먼저 했어요.,Beim Zuspätkommen dankte ich zuerst statt zu erklären.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,5,false,being late to the gathering,Noun,When late to the gathering I thanked first instead of explaining.,vocab_b2_0519
단체 인사,danche insa,Gruppengruss,B2,Nomen,단체 인사는 큰 소리보다 고개가 중요했어요.,Beim Gruppengruss zählte die Verbeugung mehr als die Lautstärke.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,6,false,group greeting,Noun,In the group greeting the bow mattered more than volume.,vocab_b2_0520
자리 양보,jari yangbo,den Platz abtreten,B2,Nomen,자리 양보를 하자 삼촌이 괜찮다고 손짓하셨어요.,Den Platz abzutreten winkte der Onkel als unnötig ab.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,7,false,giving up a seat,Noun,"When I gave up a seat, uncle gestured that it was fine.",vocab_b2_0521
공개 질문,gonggae jilmun,öffentliche Frage,B2,Nomen,공개 질문에는 짧은 답만 하고 자세한 건 나중에 했어요.,"Auf öffentliche Fragen gab ich kurze Antworten, Details später.",Partnerschaft & koreanische Familie,b2_partner_public_intro_1,8,false,a question in public,Noun,To a question in public I gave a short answer and left details for later.,vocab_b2_0522
커플 호칭,keopeul hoching,Paaranrede in der Öffentlichkeit,B2,Nomen,커플 호칭을 밖에서 낮추지 않기로 했어요.,Die Paaranrede in der Öffentlichkeit nicht zu senken vereinbarten wir.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,9,false,how a couple addresses each other in public,Noun,We agreed not to drop couple address terms in public.,vocab_b2_0523
소개를 미루다,sogaereul miruda,die Vorstellung verschieben,B2,Ausdruck,사람이 많을 때는 소개를 미루는 게 실수가 적었어요.,Bei vielen Leuten die Vorstellung zu verschieben vermied Fehler.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,10,true,to delay an introduction,Expression,"With many people, delaying the introduction caused fewer slips.",vocab_b2_0524
관계부터 말하다,gwangyebuteo malhada,zuerst die Beziehung nennen,B2,Ausdruck,관계부터 말하니 악수 타이밍이 맞았어요.,Zuerst die Beziehung zu nennen traf den Moment zum Handschlag.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,11,true,to name the relationship first,Expression,Naming the relationship first hit the handshake timing.,vocab_b2_0525
밖에서 예의를,bakkeseo yeuireul,in der Öffentlichkeit die Form,B2,Ausdruck,밖에서 예의를 지키니 집 안 실수는 잊히는 편이었어요.,In der Öffentlichkeit die Form zu wahren ließ Fehler zu Hause eher vergessen.,Partnerschaft & koreanische Familie,b2_partner_public_intro_1,12,true,form in public,Expression,Keeping form in public made indoor slips easier to forget.,vocab_b2_0526
우리 며느리,uri myeoneuri,unsere Schwiegertochter,C1,Ausdruck,우리 며느리라는 말은 환영처럼 들려도 역할을 씌웠어요.,Unsere Schwiegertochter klang wie Willkommen und legte doch eine Rolle auf.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,1,false,our daughter-in-law,Expression,Our daughter-in-law sounded like welcome and still assigned a role.,vocab_c1_0049
손님으로 두다,sonnimeuro duda,als Gast belassen,C1,Ausdruck,손님으로 두면 편하지만 소속에서 밀려난 느낌이 났어요.,Als Gast belassen zu werden war bequem und schloss zugleich aus.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,2,false,to leave someone as a guest,Expression,Being left as a guest was comfortable and also felt excluded.,vocab_c1_0050
소속 프레임,sosog peureim,Zugehörigkeitsrahmen,C1,Nomen,소속 프레임을 누가 말하느냐에 따라 자리가 달라졌어요.,"Wer den Zugehörigkeitsrahmen setzte, verschob meinen Platz.",Partnerschaft & koreanische Familie,c1_partner_family_framing_1,3,false,belonging frame,Noun,Who set the belonging frame changed my seat.,vocab_c1_0051
역할 언어,yeoghal eoneo,Rollensprache,C1,Nomen,역할 언어를 들을 때마다 현우와 나중에 번역하기로 했어요.,Rollensprache später mit Hyunwoo zu übersetzen vereinbarten wir.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,4,false,role language,Noun,We agreed to translate role language with Hyunwoo later.,vocab_c1_0052
포용적 호칭,poyongjeog hoching,inklusive Anrede,C1,Nomen,포용적 호칭을 제안하니 처음엔 어색했지만 공기가 바뀌었어요.,Eine inklusive Anrede vorzuschlagen war erst ungewohnt und änderte dann die Luft.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,5,false,inclusive form of address,Noun,Proposing an inclusive address felt awkward at first and then changed the air.,vocab_c1_0053
타자화,tajahwa,Othering,C1,Nomen,타자화가 웃음을 타고 와서 바로 지적하기 어려웠어요.,Othering kam auf einem Lachen und war schwer sofort zu benennen.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,6,false,othering,Noun,Othering arrived on a laugh and was hard to name at once.,vocab_c1_0054
가족 서사,gajog seosa,Familienerzählung,C1,Nomen,가족 서사에 제가 갑자기 주인공이 되어 부담됐어요.,In der Familienerzählung plötzlich Hauptfigur zu sein druckte.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,7,false,family narrative,Noun,Suddenly becoming the lead in the family narrative felt heavy.,vocab_c1_0055
해석의 주체,haeseogui juche,wer deutet,C1,Nomen,해석의 주체가 누구인지 묻자 잠시 조용해졌어요.,"Die Frage, wer deutet, machte einen kurzen Stillstand.",Partnerschaft & koreanische Familie,c1_partner_family_framing_1,8,false,who gets to interpret,Noun,Asking who gets to interpret made a short silence.,vocab_c1_0056
말의 자리,malui jari,der Platz der Worte,C1,Nomen,말의 자리가 의자보다 먼저 배치된다는 걸 그날 배웠어요.,"Dass der Platz der Worte vor dem Stuhl kommt, lernte ich an dem Tag.",Partnerschaft & koreanische Familie,c1_partner_family_framing_1,9,false,the seat that words give,Noun,That day I learned the seat that words give is set before the chair.,vocab_c1_0057
다시 명명하다,dasi myeongmyeonghada,neu benennen,C1,Ausdruck,우리 편이 아니라 같이 온 사람이라고 다시 명명해 달라고 했어요.,"Nicht unsere Seite, sondern die mitgekommene Person neu zu benennen bat ich.",Partnerschaft & koreanische Familie,c1_partner_family_framing_1,10,true,to rename,Expression,I asked them to rename me not as our side but as the person who came along.,vocab_c1_0058
프레임을 드러내다,peureimeul deureonaeda,den Rahmen sichtbar machen,C1,Ausdruck,프레임을 드러내니 비난이 아니라 설명이 됐어요.,"Den Rahmen sichtbar zu machen wurde Erklärung, nicht Anklage.",Partnerschaft & koreanische Familie,c1_partner_family_framing_1,11,true,to make the frame visible,Expression,"Making the frame visible became explanation, not blame.",vocab_c1_0059
자리를 재협상하다,jarireul jaehyeobsanghada,den Platz neu verhandeln,C1,Ausdruck,자리를 재협상하자 다음 명절 표가 달라졌어요.,Den Platz neu zu verhandeln änderte den Plan für das nächste Fest.,Partnerschaft & koreanische Familie,c1_partner_family_framing_1,12,true,to renegotiate one's place,Expression,Renegotiating my place changed the chart for the next holiday.,vocab_c1_0060
보이지 않는 일,boiji anhneun il,unsichtbare Arbeit,C1,Nomen,보이지 않는 일이 상을 완성한다는 걸 설거지통에서 봤어요.,"Dass unsichtbare Arbeit den Tisch vollendet, sah ich an der Spüle.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,1,false,invisible work,Noun,I saw at the sink that invisible work finishes the table.,vocab_c1_0061
성별 분업,seongbyeol buneob,geschlechtliche Arbeitsteilung,C1,Nomen,성별 분업을 전통으로만 설명하면 대화가 멈췄어요.,Die geschlechtliche Arbeitsteilung nur als Tradition zu erklären stoppte das Gespräch.,Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,2,false,gendered division of labor,Noun,Explaining the gendered division of labor as only tradition stopped talk.,vocab_c1_0062
돌봄 부담,dolbom budam,Fürsorgelast,C1,Nomen,돌봄 부담이 한 사람에게 몰리면 웃음의 질이 달라졌어요.,"Konzentrierte sich die Fürsorgelast auf eine Person, änderte sich das Lachen.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,3,false,care burden,Noun,"When the care burden sat on one person, the quality of laughter changed.",vocab_c1_0063
기여의 가시성,giyeoui gasiseong,Sichtbarkeit des Beitrags,C1,Nomen,기여의 가시성을 사진이 아니라 교대표로 남기기로 했어요.,"Die Sichtbarkeit des Beitrags hielten wir in einem Wechselplan fest, nicht im Foto.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,4,false,visibility of contribution,Noun,"We recorded visibility of contribution on a rotation chart, not in photos.",vocab_c1_0064
전통의 선택,jeontongui seontaeg,Auswahl in der Tradition,C1,Nomen,전통의 선택을 모두 지킬 필요는 없다고 짧게 말했어요.,"Nicht jede Auswahl in der Tradition sei Pflicht, sagte ich kurz.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,5,false,what we keep from tradition,Noun,I said briefly that we do not have to keep every piece of tradition.,vocab_c1_0065
노동 인정,nodong injeong,Anerkennung der Arbeit,C1,Nomen,노동 인정은 칭찬 한 마디보다 다음 할 일을 나누는 것이었어요.,Anerkennung der Arbeit war weniger ein Lob als das Teilen der nächsten Aufgabe.,Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,6,false,recognition of labor,Noun,Recognition of labor was sharing the next task more than one compliment.,vocab_c1_0066
휴식권,hyusiggwon,Recht auf Pause,C1,Nomen,휴식권을 말하니 처음엔 예의가 아니라는 눈이 왔어요.,"Das Recht auf Pause anzusprechen brachte zuerst Blicke, das sei ungehörig.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,7,false,right to rest,Noun,Naming a right to rest first brought looks that it was improper.,vocab_c1_0067
분배 기준,bunbae gijun,Verteilungsmaßstab,C1,Nomen,분배 기준을 나이에서 체력으로 바꾸자 반발이 줄었어요.,Den Verteilungsmaßstab vom Alter auf Kraft zu ändern senkte den Widerstand.,Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,8,false,standard for sharing,Noun,Changing the sharing standard from age to stamina reduced pushback.,vocab_c1_0068
침묵의 동의,chimmugui dongui,Zustimmung durch Schweigen,C1,Nomen,침묵의 동의를 합의로 보지 않기로 둘이 정했어요.,Zustimmung durch Schweigen nicht als Einigung zu lesen beschlossen wir.,Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,9,false,consent by silence,Noun,We decided not to read consent by silence as agreement.,vocab_c1_0069
구조를 바꾸다,gujoreul bakkuda,die Struktur ändern,C1,Ausdruck,한 사람의 성품이 아니라 구조를 바꾸자고 했어요.,"Nicht den Charakter einer Person, die Struktur ändern, schlug ich vor.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,10,true,to change the structure,Expression,"I proposed changing the structure, not one person's character.",vocab_c1_0070
노동을 보이게 하다,nodongeul boige hada,Arbeit sichtbar machen,C1,Ausdruck,노동을 보이게 하자 감사의 대상이 달라졌어요.,"Arbeit sichtbar zu machen verschob, wem gedankt wurde.",Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,11,true,to make labor visible,Expression,Making labor visible changed who received thanks.,vocab_c1_0071
공평을 설계하다,gongpyeongeul seolgyehada,Fairness entwerfen,C1,Ausdruck,공평을 설계하니 감정이 아니라 표가 남았어요.,Fairness zu entwerfen ließ eine Tabelle statt nur Gefühle.,Partnerschaft & koreanische Familie,c1_partner_holiday_labor_1,12,true,to design fairness,Expression,"Designing fairness left a chart, not only feelings.",vocab_c1_0072
의사결정권,uisagyeoljeonggwon,Entscheidungsrecht,C2,Nomen,의사결정권이 어디에 있는지 묻자 웃음이 먼저 나왔어요.,"Wo das Entscheidungsrecht liege, zu fragen löste zuerst Lachen aus.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,1,false,decision rights,Noun,Asking where decision rights sit first produced a laugh.,vocab_c2_0049
침묵 압력,chimmug abryeog,Druck durch Schweigen,C2,Nomen,침묵 압력은 거절보다 오래 남아서 기록을 남겼어요.,"Druck durch Schweigen blieb länger als ein Nein, also schrieb ich ihn auf.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,2,false,pressure through silence,Noun,"Pressure through silence lasted longer than a no, so I recorded it.",vocab_c2_0050
대리 발화,daeri balhwa,Sprechen anstelle einer Person,C2,Nomen,대리 발화가 제 뜻을 바꾸길래 한 문장을 다시 말했어요.,"Das Sprechen an meiner Stelle änderte meinen Sinn, also wiederholte ich einen Satz.",Partnerschaft & koreanische Familie,c2_partner_inlaw_power_1,3,false,speaking on someone's behalf,Noun,"Speaking on my behalf changed my meaning, so I said one sentence again.",vocab_c2_0051
