id,level,ko,de,en,field_notes,상태,jin_memo
satz_b2_0204,B2,명절에 용돈 드리는 봉투를 현우가 미리 준비했어요.,Den Umschlag für Taschengeld an die Älteren bereitete Hyunwoo vorher vor.,Hyunwoo prepared the pocket-money envelope for the elders in advance.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0218 and satz_b2_0204,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0205,B2,더치페이 오해가 나와서 제가 밥값을 먼저 냈어요.,"Ein Missverständnis um Getrenntzahlen entstand, also zahlte ich zuerst.","A split-bill misunderstanding appeared, so I paid for the meal first.",rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0219 and satz_b2_0205,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0206,B2,축의금 액수를 공개 자리에서 묻지 않기로 했어요.,Die Höhe des Glücksgeldes nicht öffentlich zu fragen vereinbarten wir.,We agreed not to ask the wedding-money amount in public.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0220 and satz_b2_0206,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0207,B2,부조 장부를 보고 액수를 맞추려다 현우가 말렸어요.,Im Beistandsbuch die Summe anzugleichen hinderte Hyunwoo.,Hyunwoo stopped me from matching the amount in the aid ledger.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0221 and satz_b2_0207,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0208,B2,생활비 분담은 가족 앞에서 자세히 말하지 않았어요.,Die Teilung der Lebenshaltungskosten erklärte ich vor der Familie nicht im Detail.,I did not explain sharing living costs in detail in front of the family.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0222 and satz_b2_0208,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0209,B2,빚 이야기는 식탁이 아니라 나중에 둘이 하기로 했어요.,"Schuldenrede gehörte nicht an den Tisch, sondern später zu uns beiden.","Talk about debt was for later between us, not at the table.",rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0223 and satz_b2_0209,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0210,B2,집 장만 질문을 범위만 말하고 숫자를 피했어요.,"Die Wohnungskauffrage beantwortete ich mit einem Rahmen, ohne Zahlen.",I answered the home-buying question with a range and avoided numbers.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0224 and satz_b2_0210,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0211,B2,부모님 지원 여부는 감사만 하고 액수는 숨겼어요.,"Ob die Eltern unterstützen, dankte ich, die Summe blieb privat.",On parental support I only gave thanks and hid the amount.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0225 and satz_b2_0211,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0212,B2,돈 농담이 날카로워서 웃지 않고 물로 넘겼어요.,"Der Geldscherz war scharf, ich lachte nicht und trank Wasser.","The money joke was sharp, so I did not laugh and drank water.",rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0226 and satz_b2_0212,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0213,B2,각자 계산은 가족 식사에서 서운해 보일 수 있어요.,Getrennt zahlen kann bei einem Familienessen gekränkt wirken.,Each paying their share can look cold at a family meal.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0227 and satz_b2_0213,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0214,B2,봉투 준비를 빠뜨릴 뻔해서 편의점에서 샀어요.,Die Umschlagvorbereitung hätte ich fast vergessen und kaufte einen im Laden.,I almost forgot preparing an envelope and bought one at a convenience store.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0228 and satz_b2_0214,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0215,B2,액수는 비밀이라고 하니 더 묻지 않으셨어요.,Die Summe bleibt privat stoppte weitere Fragen.,Saying the amount stays private stopped further questions.,rights: original; pack: b2_partner_family_money_1; canonical sentence derives cloze_b2_0229 and satz_b2_0215,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0216,B2,전 부침을 도우려다 기름이 손목에 튀었어요.,Beim Braten der Pfannengerichte spritzte Öl aufs Handgelenk.,"While helping fry pancakes, oil splashed on my wrist.",rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0230 and satz_b2_0216,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0217,B2,설거지 교대를 제안하니 이모가 놀라셨어요.,Einen Abwaschwechsel vorzuschlagen überraschte die Tante.,Suggesting a dish-washing rotation surprised aunt.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0231 and satz_b2_0217,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0218,B2,남자는 안 한다는 말을 듣고 현우가 일부러 일어났어요.,Männer machen das nicht hörte Hyunwoo und stand absichtlich auf.,"Hearing men do not do that, Hyunwoo stood up on purpose.",rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0232 and satz_b2_0218,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0219,B2,명절 노동이 한쪽에만 몰려 있어서 표를 그려 봤어요.,"Die Feiertagsarbeit lastete auf einer Seite, also zeichnete ich eine Tabelle.","Holiday housework sat on one side, so I drew a chart.",rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0233 and satz_b2_0219,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0220,B2,손님 대접은 웃는 일만이 아니라 물컵을 채우는 일이었어요.,"Gästebewirtung war nicht nur Lächeln, sondern Gläser nachzufüllen.",Hosting guests was not only smiling but refilling water.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0234 and satz_b2_0220,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0221,B2,휴식 교대를 말하니 처음엔 어색했지만 효과가 있었어요.,"Den Pausenwechsel anzusprechen war erst ungewohnt, wirkte dann.","Mentioning a rest rotation felt awkward at first, then worked.",rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0235 and satz_b2_0221,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0222,B2,음식 나르기를 제가 맡으니 허리가 먼저 아팠어요.,"Speisen zu tragen übernahm ich, und zuerst tat der Rücken weh.","I took on carrying dishes, and my back hurt first.",rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0236 and satz_b2_0222,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0223,B2,아이 돌보기를 자처하니 형제들이 고마워했어요.,Kinderhüten anzubieten dankten die Geschwister.,Offering to watch the children made the siblings grateful.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0237 and satz_b2_0223,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0224,B2,불공평을 바로 지적하지 않고 다음 할 일을 나눴어요.,"Die Ungerechtigkeit nannte ich nicht sofort, wir teilten die nächste Aufgabe.",I did not name the unfairness at once; we split the next task.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0238 and satz_b2_0224,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0225,B2,도와드리겠습니다를 큰 소리로 하니 자리가 열렸어요.,Ich werde helfen laut zu sagen öffnete einen Platz.,Saying I will help out loud opened a place.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0239 and satz_b2_0225,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0226,B2,앉아서 기다리기만 하니 현우 얼굴이 굳었어요.,Nur sitzend zu warten ließ Hyunwoos Gesicht fest werden.,Only sitting and waiting made Hyunwoo's face tighten.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0240 and satz_b2_0226,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0227,B2,노동을 나누자고 하니 처음엔 웃음이 나왔어요.,Die Arbeit zu teilen vorschlagen löste zuerst Lachen aus.,Suggesting we share the labor first brought a laugh.,rights: original; pack: b2_partner_holiday_duty_1; canonical sentence derives cloze_b2_0241 and satz_b2_0227,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0228,B2,선을 긋되 감사는 남기려고 문장을 두 개로 나눴어요.,"Eine Grenze zu ziehen und trotzdem zu danken hieß, zwei Sätze zu machen.","To draw a line and still keep thanks, I split it into two sentences.",rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0242 and satz_b2_0228,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0229,B2,사생활 질문은 웃으며 다음에 말하겠다고 했어요.,Fragen zur Privatsphäre beantwortete ich lächelnd mit später.,I smiled at privacy questions and said I would tell later.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0243 and satz_b2_0229,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0230,B2,연락 빈도를 주 일 회로 정하니 부담이 줄었어요.,Die Kontakthäufigkeit auf einmal pro Woche zu setzen senkte den Druck.,Setting contact to once a week reduced the pressure.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0244 and satz_b2_0230,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0231,B2,거절 문장을 미리 외워 두니 목소리가 흔들리지 않았어요.,Einen Absagesatz auswendig zu können hielt die Stimme ruhig.,Memorizing a refusal sentence kept my voice steady.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0245 and satz_b2_0231,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0232,B2,타협안을 먼저 내니 거절이 덜 차갑게 들렸어요.,Einen Kompromiss zuerst anzubieten machte das Nein weniger kalt.,Offering a compromise first made the no sound less cold.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0246 and satz_b2_0232,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0233,B2,감정 노동이 몰릴 때는 현우와 교대하기로 했어요.,"Wenn die Gefühlsarbeit sich staute, wechselten Hyunwoo und ich uns ab.","When emotional labor piled up, Hyunwoo and I took turns.",rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0247 and satz_b2_0233,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0234,B2,가족 기대를 전부 맞출 수는 없다고 둘이 먼저 합의했어요.,Nicht jede Familienerwartung erfüllen zu können vereinbarten wir zuerst.,We first agreed we cannot meet every family expectation.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0248 and satz_b2_0234,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0235,B2,정중한 거리를 유지하니 관계가 오히려 오래 갔어요.,Höfliche Distanz zu halten machte die Beziehung länger tragfähig.,Keeping polite distance made the relationship last better.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0249 and satz_b2_0235,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0236,B2,반복 요구에는 같은 답을 같은 톤으로 했어요.,Auf die wiederholte Bitte gab ich dieselbe Antwort im selben Ton.,To a repeated demand I gave the same answer in the same tone.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0250 and satz_b2_0236,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0237,B2,우리가 결정할게요를 두 번 말하니 압박이 줄었어요.,Wir werden entscheiden zweimal zu sagen senkte den Druck.,Saying we will decide twice reduced the pressure.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0251 and satz_b2_0237,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0238,B2,오늘은 여기까지라고 하니 현우가 바로 일어났어요.,"Für heute reicht es sagte ich, und Hyunwoo stand sofort auf.","When I said that is enough for today, Hyunwoo stood up at once.",rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0252 and satz_b2_0238,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0239,B2,선을 그어도 관계를 지키려고 감사 인사를 남겼어요.,"Trotz Grenze ließ ich den Dank, um die Beziehung zu wahren.",Even after the line I left thanks to keep the relationship.,rights: original; pack: b2_partner_boundary_1; canonical sentence derives cloze_b2_0253 and satz_b2_0239,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0240,B2,공식 소개에서는 이름보다 관계를 먼저 말했어요.,"In der formellen Vorstellung nannte ich zuerst die Beziehung, dann den Namen.",In the formal introduction I named the relationship before the name.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0254 and satz_b2_0240,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0241,B2,자리 배치는 나이 순이라 제가 문을 가까운 쪽에 앉았어요.,"Die öffentliche Sitzordnung folgte dem Alter, ich saß nah an der Tür.","Public seating followed age, so I sat nearer the door.",rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0255 and satz_b2_0241,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0242,B2,사진 공개 전에 얼굴이 나온 분들께 확인했어요.,Vor der Fotoeröffentlichung fragte ich alle sichtbaren Gesichter.,Before posting a photo publicly I checked with every visible face.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0256 and satz_b2_0242,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0243,B2,호칭 공개는 집 안 말과 다르게 더 높였어요.,Die öffentliche Anrede war höher als zu Hause.,The public form of address was higher than at home.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0257 and satz_b2_0243,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0244,B2,모임 지각을 사과할 때 변명보다 감사를 먼저 했어요.,Beim Zuspätkommen dankte ich zuerst statt zu erklären.,When late to the gathering I thanked first instead of explaining.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0258 and satz_b2_0244,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0245,B2,단체 인사는 큰 소리보다 고개가 중요했어요.,Beim Gruppengruss zählte die Verbeugung mehr als die Lautstärke.,In the group greeting the bow mattered more than volume.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0259 and satz_b2_0245,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0246,B2,자리 양보를 하자 삼촌이 괜찮다고 손짓하셨어요.,Den Platz abzutreten winkte der Onkel als unnötig ab.,"When I gave up a seat, uncle gestured that it was fine.",rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0260 and satz_b2_0246,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0247,B2,공개 질문에는 짧은 답만 하고 자세한 건 나중에 했어요.,"Auf öffentliche Fragen gab ich kurze Antworten, Details später.",To a question in public I gave a short answer and left details for later.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0261 and satz_b2_0247,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0248,B2,커플 호칭을 밖에서 낮추지 않기로 했어요.,Die Paaranrede in der Öffentlichkeit nicht zu senken vereinbarten wir.,We agreed not to drop couple address terms in public.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0262 and satz_b2_0248,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0249,B2,사람이 많을 때는 소개를 미루는 게 실수가 적었어요.,Bei vielen Leuten die Vorstellung zu verschieben vermied Fehler.,"With many people, delaying the introduction caused fewer slips.",rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0263 and satz_b2_0249,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0250,B2,관계부터 말하니 악수 타이밍이 맞았어요.,Zuerst die Beziehung zu nennen traf den Moment zum Handschlag.,Naming the relationship first hit the handshake timing.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0264 and satz_b2_0250,approved,Jin explicit app-integration approval (2026-08-15).
satz_b2_0251,B2,밖에서 예의를 지키니 집 안 실수는 잊히는 편이었어요.,In der Öffentlichkeit die Form zu wahren ließ Fehler zu Hause eher vergessen.,Keeping form in public made indoor slips easier to forget.,rights: original; pack: b2_partner_public_intro_1; canonical sentence derives cloze_b2_0265 and satz_b2_0251,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0055,C1,우리 며느리라는 말은 환영처럼 들려도 역할을 씌웠어요.,Unsere Schwiegertochter klang wie Willkommen und legte doch eine Rolle auf.,Our daughter-in-law sounded like welcome and still assigned a role.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0053 and satz_c1_0055,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0056,C1,손님으로 두면 편하지만 소속에서 밀려난 느낌이 났어요.,Als Gast belassen zu werden war bequem und schloss zugleich aus.,Being left as a guest was comfortable and also felt excluded.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0054 and satz_c1_0056,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0057,C1,소속 프레임을 누가 말하느냐에 따라 자리가 달라졌어요.,"Wer den Zugehörigkeitsrahmen setzte, verschob meinen Platz.",Who set the belonging frame changed my seat.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0055 and satz_c1_0057,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0058,C1,역할 언어를 들을 때마다 현우와 나중에 번역하기로 했어요.,Rollensprache später mit Hyunwoo zu übersetzen vereinbarten wir.,We agreed to translate role language with Hyunwoo later.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0056 and satz_c1_0058,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0059,C1,포용적 호칭을 제안하니 처음엔 어색했지만 공기가 바뀌었어요.,Eine inklusive Anrede vorzuschlagen war erst ungewohnt und änderte dann die Luft.,Proposing an inclusive address felt awkward at first and then changed the air.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0057 and satz_c1_0059,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0060,C1,타자화가 웃음을 타고 와서 바로 지적하기 어려웠어요.,Othering kam auf einem Lachen und war schwer sofort zu benennen.,Othering arrived on a laugh and was hard to name at once.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0058 and satz_c1_0060,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0061,C1,가족 서사에 제가 갑자기 주인공이 되어 부담됐어요.,In der Familienerzählung plötzlich Hauptfigur zu sein druckte.,Suddenly becoming the lead in the family narrative felt heavy.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0059 and satz_c1_0061,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0062,C1,해석의 주체가 누구인지 묻자 잠시 조용해졌어요.,"Die Frage, wer deutet, machte einen kurzen Stillstand.",Asking who gets to interpret made a short silence.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0060 and satz_c1_0062,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0063,C1,말의 자리가 의자보다 먼저 배치된다는 걸 그날 배웠어요.,"Dass der Platz der Worte vor dem Stuhl kommt, lernte ich an dem Tag.",That day I learned the seat that words give is set before the chair.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0061 and satz_c1_0063,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0064,C1,우리 편이 아니라 같이 온 사람이라고 다시 명명해 달라고 했어요.,"Nicht unsere Seite, sondern die mitgekommene Person neu zu benennen bat ich.",I asked them to rename me not as our side but as the person who came along.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0062 and satz_c1_0064,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0065,C1,프레임을 드러내니 비난이 아니라 설명이 됐어요.,"Den Rahmen sichtbar zu machen wurde Erklärung, nicht Anklage.","Making the frame visible became explanation, not blame.",rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0063 and satz_c1_0065,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0066,C1,자리를 재협상하자 다음 명절 표가 달라졌어요.,Den Platz neu zu verhandeln änderte den Plan für das nächste Fest.,Renegotiating my place changed the chart for the next holiday.,rights: original; pack: c1_partner_family_framing_1; canonical sentence derives cloze_c1_0064 and satz_c1_0066,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0067,C1,보이지 않는 일이 상을 완성한다는 걸 설거지통에서 봤어요.,"Dass unsichtbare Arbeit den Tisch vollendet, sah ich an der Spüle.",I saw at the sink that invisible work finishes the table.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0065 and satz_c1_0067,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0068,C1,성별 분업을 전통으로만 설명하면 대화가 멈췄어요.,Die geschlechtliche Arbeitsteilung nur als Tradition zu erklären stoppte das Gespräch.,Explaining the gendered division of labor as only tradition stopped talk.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0066 and satz_c1_0068,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0069,C1,돌봄 부담이 한 사람에게 몰리면 웃음의 질이 달라졌어요.,"Konzentrierte sich die Fürsorgelast auf eine Person, änderte sich das Lachen.","When the care burden sat on one person, the quality of laughter changed.",rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0067 and satz_c1_0069,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0070,C1,기여의 가시성을 사진이 아니라 교대표로 남기기로 했어요.,"Die Sichtbarkeit des Beitrags hielten wir in einem Wechselplan fest, nicht im Foto.","We recorded visibility of contribution on a rotation chart, not in photos.",rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0068 and satz_c1_0070,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0071,C1,전통의 선택을 모두 지킬 필요는 없다고 짧게 말했어요.,"Nicht jede Auswahl in der Tradition sei Pflicht, sagte ich kurz.",I said briefly that we do not have to keep every piece of tradition.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0069 and satz_c1_0071,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0072,C1,노동 인정은 칭찬 한 마디보다 다음 할 일을 나누는 것이었어요.,Anerkennung der Arbeit war weniger ein Lob als das Teilen der nächsten Aufgabe.,Recognition of labor was sharing the next task more than one compliment.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0070 and satz_c1_0072,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0073,C1,휴식권을 말하니 처음엔 예의가 아니라는 눈이 왔어요.,"Das Recht auf Pause anzusprechen brachte zuerst Blicke, das sei ungehörig.",Naming a right to rest first brought looks that it was improper.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0071 and satz_c1_0073,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0074,C1,분배 기준을 나이에서 체력으로 바꾸자 반발이 줄었어요.,Den Verteilungsmaßstab vom Alter auf Kraft zu ändern senkte den Widerstand.,Changing the sharing standard from age to stamina reduced pushback.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0072 and satz_c1_0074,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0075,C1,침묵의 동의를 합의로 보지 않기로 둘이 정했어요.,Zustimmung durch Schweigen nicht als Einigung zu lesen beschlossen wir.,We decided not to read consent by silence as agreement.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0073 and satz_c1_0075,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0076,C1,한 사람의 성품이 아니라 구조를 바꾸자고 했어요.,"Nicht den Charakter einer Person, die Struktur ändern, schlug ich vor.","I proposed changing the structure, not one person's character.",rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0074 and satz_c1_0076,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0077,C1,노동을 보이게 하자 감사의 대상이 달라졌어요.,"Arbeit sichtbar zu machen verschob, wem gedankt wurde.",Making labor visible changed who received thanks.,rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0075 and satz_c1_0077,approved,Jin explicit app-integration approval (2026-08-15).
satz_c1_0078,C1,공평을 설계하니 감정이 아니라 표가 남았어요.,Fairness zu entwerfen ließ eine Tabelle statt nur Gefühle.,"Designing fairness left a chart, not only feelings.",rights: original; pack: c1_partner_holiday_labor_1; canonical sentence derives cloze_c1_0076 and satz_c1_0078,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0055,C2,의사결정권이 어디에 있는지 묻자 웃음이 먼저 나왔어요.,"Wo das Entscheidungsrecht liege, zu fragen löste zuerst Lachen aus.",Asking where decision rights sit first produced a laugh.,rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0053 and satz_c2_0055,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0056,C2,침묵 압력은 거절보다 오래 남아서 기록을 남겼어요.,"Druck durch Schweigen blieb länger als ein Nein, also schrieb ich ihn auf.","Pressure through silence lasted longer than a no, so I recorded it.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0054 and satz_c2_0056,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0057,C2,대리 발화가 제 뜻을 바꾸길래 한 문장을 다시 말했어요.,"Das Sprechen an meiner Stelle änderte meinen Sinn, also wiederholte ich einen Satz.","Speaking on my behalf changed my meaning, so I said one sentence again.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0055 and satz_c2_0057,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0058,C2,체면 경제에서는 사실이 아니라 체면이 예산을 정했어요.,"In der Gesichtsökonomie setzte das Gesicht das Budget, nicht die Tatsache.","In the economy of face, face set the budget, not the fact.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0056 and satz_c2_0058,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0059,C2,순응 연출을 기대하는 자리에선 침묵이 칭찬이 됐어요.,"Wo man Inszenierung von Fügsamkeit erwartete, wurde Schweigen Lob.","Where a performance of compliance was expected, silence became praise.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0057 and satz_c2_0059,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0060,C2,권한의 출처를 혈연으로만 두면 외부인은 영원히 손님이에요.,"Liegt die Quelle der Befugnis nur in der Blutsbindung, bleibt die Außenstehende Gast.","If the source of authority is only blood, an outsider stays a guest forever.",rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0058 and satz_c2_0060,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0061,C2,말의 위계를 깨지 않고도 질문을 하나 넣을 자리는 있었어요.,Ohne die Hierarchie der Rede zu zerbrechen gab es Raum für eine Frage.,Without breaking the hierarchy of speech there was still room for one question.,rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0059 and satz_c2_0061,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0062,C2,동의의 형식이 고개인지 서명인지 먼저 정해야 했어요.,"Ob die Form der Zustimmung ein Nicken oder eine Unterschrift ist, mussten wir klären.",We had to decide whether the form of consent is a nod or a signature.,rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0060 and satz_c2_0062,approved,Jin explicit app-integration approval (2026-08-15).
satz_c2_0063,C2,불복의 비용을 계산하니 그날은 기록만 남기기로 했어요.,"Den Preis des Widerspruchs zu rechnen hieß, an dem Tag nur aufzuschreiben.",Calculating the cost of dissent meant only recording that day.,rights: original; pack: c2_partner_inlaw_power_1; canonical sentence derives cloze_c2_0061 and satz_c2_0063,approved,Jin explicit app-integration approval (2026-08-15).
